frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-3.782433e+00
1;0.010000;-3.957276e+00
2;0.020000;-4.140154e+00
3;0.030000;-4.364751e+00
4;0.040000;-4.578176e+00
5;0.050000;-4.821117e+00
6;0.060000;-4.819346e+00
7;0.070000;-4.605777e+00
8;0.080000;-4.372246e+00
9;0.090000;-4.203607e+00
10;0.100000;-4.099163e+00
11;0.110000;-4.087329e+00
12;0.120000;-4.162301e+00
13;0.130000;-4.329775e+00
14;0.140000;-4.563115e+00
15;0.150000;-4.827132e+00
16;0.160000;-5.120029e+00
17;0.170000;-5.604322e+00
18;0.180000;-6.618166e+00
19;0.190000;-7.846380e+00
20;0.200000;-9.947366e+00
21;0.210000;-1.013981e+01
22;0.220000;-9.681367e+00
23;0.230000;-8.750000e+00
24;0.240000;-8.239958e+00
25;0.250000;-8.098625e+00
26;0.260000;-6.234174e+00
27;0.270000;-4.515483e+00
28;0.280000;-3.819089e+00
29;0.290000;-3.512530e+00
30;0.300000;-3.364296e+00
31;0.310000;-3.362481e+00
32;0.320000;-3.655497e+00
33;0.330000;-4.215395e+00
34;0.340000;-4.991149e+00
35;0.350000;-6.222946e+00
36;0.360000;-8.299495e+00
37;0.370000;-9.961690e+00
38;0.380000;-1.052131e+01
39;0.390000;-1.085314e+01
40;0.400000;-1.102278e+01
41;0.410000;-1.095966e+01
42;0.420000;-1.081326e+01
43;0.430000;-1.057281e+01
44;0.440000;-1.054976e+01
45;0.450000;-6.680124e+00
46;0.460000;-5.809978e+00
47;0.470000;-5.386290e+00
48;0.480000;-5.093412e+00
49;0.490000;-5.006781e+00
50;0.500000;-5.206937e+00
51;0.510000;-5.586760e+00
52;0.520000;-6.131297e+00
53;0.530000;-7.375789e+00
54;0.540000;-9.353685e+00
55;0.550000;-9.305995e+00
56;0.560000;-9.233768e+00
57;0.570000;-8.867534e+00
58;0.580000;-8.623218e+00
59;0.590000;-8.706753e+00
60;0.600000;-8.801906e+00
61;0.610000;-8.912873e+00
62;0.620000;-9.350269e+00
63;0.630000;-1.013494e+01
64;0.640000;-9.886928e+00
65;0.650000;-9.871914e+00
66;0.660000;-9.918509e+00
67;0.670000;-1.005942e+01
68;0.680000;-7.098620e+00
69;0.690000;-5.735887e+00
70;0.700000;-5.021232e+00
71;0.710000;-4.528335e+00
72;0.720000;-4.202667e+00
73;0.730000;-4.001669e+00
74;0.740000;-3.930004e+00
75;0.750000;-3.924532e+00
76;0.760000;-3.965201e+00
77;0.770000;-4.016772e+00
78;0.780000;-4.095652e+00
79;0.790000;-4.190225e+00
