frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-1.243725e+01
1;0.010000;-1.250936e+01
2;0.020000;-1.264481e+01
3;0.030000;-1.273355e+01
4;0.040000;-1.296476e+01
5;0.050000;-1.050422e+01
6;0.060000;-9.800476e+00
7;0.070000;-9.673404e+00
8;0.080000;-9.640393e+00
9;0.090000;-9.627653e+00
10;0.100000;-9.860698e+00
11;0.110000;-9.038185e+00
12;0.120000;-7.755796e+00
13;0.130000;-6.172717e+00
14;0.140000;-5.050836e+00
15;0.150000;-4.471904e+00
16;0.160000;-4.100636e+00
17;0.170000;-3.897856e+00
18;0.180000;-3.843228e+00
19;0.190000;-3.998489e+00
20;0.200000;-4.291869e+00
21;0.210000;-4.712532e+00
22;0.220000;-5.142612e+00
23;0.230000;-5.532671e+00
24;0.240000;-5.672894e+00
25;0.250000;-5.555885e+00
26;0.260000;-5.453251e+00
27;0.270000;-5.296933e+00
28;0.280000;-5.003931e+00
29;0.290000;-4.802540e+00
30;0.300000;-4.779664e+00
31;0.310000;-4.808988e+00
32;0.320000;-4.907608e+00
33;0.330000;-5.082611e+00
34;0.340000;-4.861076e+00
35;0.350000;-4.450207e+00
36;0.360000;-4.168816e+00
37;0.370000;-4.201201e+00
38;0.380000;-4.286804e+00
39;0.390000;-4.603570e+00
40;0.400000;-5.277829e+00
41;0.410000;-7.417835e+00
42;0.420000;-8.360340e+00
43;0.430000;-1.031942e+01
44;0.440000;-1.162501e+01
45;0.450000;-1.183100e+01
46;0.460000;-7.104834e+00
47;0.470000;-4.920897e+00
48;0.480000;-4.679304e+00
49;0.490000;-4.559884e+00
50;0.500000;-4.499569e+00
51;0.510000;-4.499393e+00
52;0.520000;-5.310208e+00
53;0.530000;-5.810554e+00
54;0.540000;-6.296143e+00
55;0.550000;-6.629534e+00
56;0.560000;-7.431206e+00
57;0.570000;-7.858912e+00
58;0.580000;-7.700072e+00
59;0.590000;-7.487004e+00
60;0.600000;-7.471452e+00
61;0.610000;-7.631522e+00
62;0.620000;-7.838047e+00
63;0.630000;-8.180330e+00
64;0.640000;-8.821713e+00
65;0.650000;-1.173722e+01
66;0.660000;-1.129473e+01
67;0.670000;-1.047640e+01
68;0.680000;-7.936019e+00
69;0.690000;-6.569920e+00
70;0.700000;-5.561362e+00
71;0.710000;-5.057635e+00
72;0.720000;-4.632645e+00
73;0.730000;-4.406992e+00
74;0.740000;-4.348128e+00
75;0.750000;-4.418276e+00
76;0.760000;-4.490288e+00
77;0.770000;-4.676337e+00
78;0.780000;-4.864596e+00
79;0.790000;-4.959297e+00
80;0.800000;-4.902629e+00
81;0.810000;-4.667644e+00
82;0.820000;-4.333301e+00
83;0.830000;-4.094678e+00
84;0.840000;-3.970943e+00
85;0.850000;-3.965340e+00
86;0.860000;-4.080106e+00
87;0.870000;-4.322329e+00
88;0.880000;-4.661644e+00
89;0.890000;-5.070919e+00
90;0.900000;-5.468380e+00
91;0.910000;-5.944520e+00
92;0.920000;-6.860065e+00
93;0.930000;-8.898852e+00
94;0.940000;-1.039859e+01
95;0.950000;-8.855002e+00
96;0.960000;-7.053684e+00
97;0.970000;-5.573642e+00
98;0.980000;-5.103450e+00
99;0.990000;-4.745463e+00
100;1.000000;-4.509770e+00
101;1.010000;-4.428339e+00
102;1.020000;-4.660499e+00
103;1.030000;-4.882848e+00
104;1.040000;-5.271168e+00
105;1.050000;-5.902847e+00
106;1.060000;-6.834566e+00
107;1.070000;-7.394578e+00
108;1.080000;-8.416978e+00
109;1.090000;-1.003250e+01
110;1.100000;-1.122600e+01
111;1.110000;-1.076109e+01
112;1.120000;-7.980541e+00
113;1.130000;-6.534406e+00
114;1.140000;-5.587577e+00
115;1.150000;-4.996037e+00
116;1.160000;-4.576252e+00
117;1.170000;-4.315856e+00
118;1.180000;-4.136496e+00
119;1.190000;-4.011724e+00
120;1.200000;-3.921920e+00
121;1.210000;-3.913256e+00
122;1.220000;-3.881708e+00
123;1.230000;-3.864874e+00
124;1.240000;-3.958937e+00
125;1.250000;-4.095686e+00
126;1.260000;-4.179780e+00
127;1.270000;-4.289279e+00
128;1.280000;-4.406717e+00
129;1.290000;-4.410215e+00
130;1.300000;-4.473264e+00
131;1.310000;-4.553356e+00
132;1.320000;-4.653398e+00
133;1.330000;-4.795151e+00
134;1.340000;-4.865047e+00
135;1.350000;-4.893048e+00
136;1.360000;-4.923016e+00
137;1.370000;-4.986513e+00
138;1.380000;-5.058424e+00
139;1.390000;-5.334170e+00
140;1.400000;-5.647922e+00
141;1.410000;-6.089955e+00
142;1.420000;-6.641781e+00
143;1.430000;-7.477727e+00
144;1.440000;-8.551894e+00
145;1.450000;-8.775555e+00
146;1.460000;-8.829391e+00
147;1.470000;-9.002259e+00
148;1.480000;-9.908810e+00
149;1.490000;-1.027727e+01
150;1.500000;-8.197114e+00
151;1.510000;-6.582281e+00
152;1.520000;-5.266886e+00
153;1.530000;-4.730822e+00
154;1.540000;-4.440120e+00
155;1.550000;-4.243385e+00
156;1.560000;-4.147580e+00
157;1.570000;-4.226873e+00
158;1.580000;-4.382474e+00
159;1.590000;-4.568071e+00
160;1.600000;-4.706703e+00
161;1.610000;-4.850375e+00
162;1.620000;-5.022342e+00
163;1.630000;-5.057787e+00
164;1.640000;-4.942197e+00
165;1.650000;-4.797335e+00
166;1.660000;-4.643711e+00
167;1.670000;-4.498524e+00
168;1.680000;-4.388107e+00
169;1.690000;-4.319844e+00
170;1.700000;-4.317712e+00
171;1.710000;-4.353079e+00
172;1.720000;-4.392143e+00
173;1.730000;-4.435046e+00
174;1.740000;-4.545690e+00
175;1.750000;-4.701287e+00
176;1.760000;-4.843269e+00
177;1.770000;-4.949320e+00
178;1.780000;-5.053234e+00
179;1.790000;-5.043318e+00
180;1.800000;-4.926904e+00
181;1.810000;-4.791609e+00
182;1.820000;-4.736811e+00
183;1.830000;-4.690165e+00
184;1.840000;-4.665008e+00
185;1.850000;-4.748103e+00
186;1.860000;-4.871826e+00
187;1.870000;-4.792574e+00
188;1.880000;-4.546297e+00
189;1.890000;-4.340507e+00
190;1.900000;-4.155303e+00
191;1.910000;-4.002675e+00
192;1.920000;-4.040859e+00
193;1.930000;-4.249863e+00
194;1.940000;-4.459045e+00
195;1.950000;-4.702851e+00
196;1.960000;-4.997651e+00
197;1.970000;-4.874935e+00
198;1.980000;-4.611756e+00
199;1.990000;-4.462628e+00
200;2.000000;-4.427866e+00
201;2.010000;-4.525141e+00
202;2.020000;-4.813359e+00
203;2.030000;-5.264969e+00
204;2.040000;-6.081967e+00
205;2.050000;-7.399519e+00
206;2.060000;-7.934298e+00
207;2.070000;-8.415667e+00
208;2.080000;-1.037973e+01
209;2.090000;-9.983810e+00
210;2.100000;-6.261321e+00
211;2.110000;-5.240893e+00
212;2.120000;-4.893392e+00
213;2.130000;-4.644468e+00
214;2.140000;-4.538641e+00
215;2.150000;-4.599127e+00
216;2.160000;-4.857841e+00
217;2.170000;-5.111623e+00
218;2.180000;-5.394316e+00
219;2.190000;-5.406096e+00
220;2.200000;-5.449022e+00
221;2.210000;-5.454059e+00
222;2.220000;-5.276433e+00
223;2.230000;-5.125987e+00
224;2.240000;-5.064675e+00
225;2.250000;-5.020653e+00
226;2.260000;-4.977911e+00
227;2.270000;-4.984915e+00
228;2.280000;-5.027530e+00
229;2.290000;-4.936555e+00
230;2.300000;-4.849646e+00
231;2.310000;-4.781888e+00
232;2.320000;-4.760603e+00
233;2.330000;-4.877757e+00
234;2.340000;-5.076885e+00
235;2.350000;-5.330659e+00
236;2.360000;-5.715217e+00
237;2.370000;-5.974116e+00
238;2.380000;-5.681352e+00
239;2.390000;-5.442782e+00
240;2.400000;-5.191067e+00
241;2.410000;-4.843744e+00
242;2.420000;-4.301378e+00
243;2.430000;-4.036221e+00
244;2.440000;-3.948395e+00
245;2.450000;-3.908157e+00
246;2.460000;-3.957613e+00
247;2.470000;-4.232442e+00
248;2.480000;-4.542150e+00
249;2.490000;-4.756653e+00
250;2.500000;-4.953248e+00
251;2.510000;-5.063646e+00
252;2.520000;-5.229496e+00
253;2.530000;-5.381153e+00
254;2.540000;-5.562165e+00
255;2.550000;-5.732594e+00
256;2.560000;-5.999256e+00
257;2.570000;-6.296349e+00
258;2.580000;-6.641514e+00
259;2.590000;-6.907372e+00
260;2.600000;-7.401416e+00
261;2.610000;-7.759077e+00
262;2.620000;-7.955894e+00
263;2.630000;-8.003667e+00
264;2.640000;-8.294350e+00
265;2.650000;-8.610520e+00
266;2.660000;-8.687889e+00
267;2.670000;-9.051162e+00
268;2.680000;-9.373402e+00
269;2.690000;-9.618218e+00
270;2.700000;-1.005852e+01
271;2.710000;-1.042776e+01
272;2.720000;-1.164984e+01
273;2.730000;-1.261724e+01
274;2.740000;-1.472941e+01
275;2.750000;-1.558624e+01
276;2.760000;-1.457662e+01
277;2.770000;-1.396587e+01
278;2.780000;-1.344109e+01
279;2.790000;-1.293445e+01
280;2.800000;-1.262398e+01
281;2.810000;-1.245227e+01
282;2.820000;-1.229298e+01
283;2.830000;-1.202404e+01
284;2.840000;-1.175981e+01
285;2.850000;-1.161638e+01
286;2.860000;-1.144305e+01
287;2.870000;-1.132165e+01
288;2.880000;-1.122772e+01
289;2.890000;-1.112964e+01
