frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;2.117123e-02;-7.710224e+00
1;0.010000;1.994502e-02;-7.829552e+00
2;0.020000;2.081138e-02;-7.744510e+00
3;0.030000;2.217177e-02;-7.617871e+00
4;0.040000;3.075641e-02;-6.963314e+00
5;0.050000;3.517758e-02;-6.694693e+00
6;0.060000;4.608440e-02;-6.154562e+00
7;0.070000;5.830613e-02;-5.684096e+00
8;0.080000;6.182332e-02;-5.566949e+00
9;0.090000;6.518257e-02;-5.461126e+00
10;0.100000;6.712877e-02;-5.402285e+00
11;0.110000;7.007548e-02;-5.316365e+00
12;0.120000;8.257999e-02;-4.987976e+00
13;0.130000;1.067639e-01;-4.474271e+00
14;0.140000;1.273981e-01;-4.120877e+00
15;0.150000;1.437723e-01;-3.879048e+00
16;0.160000;1.494654e-01;-3.801380e+00
17;0.170000;1.441974e-01;-3.873144e+00
18;0.180000;1.280267e-01;-4.111032e+00
19;0.190000;1.047838e-01;-4.511712e+00
20;0.200000;7.827224e-02;-5.095125e+00
21;0.210000;5.661451e-02;-5.742980e+00
22;0.220000;3.928157e-02;-6.474000e+00
23;0.230000;2.984257e-02;-7.023638e+00
24;0.240000;2.518105e-02;-7.363327e+00
25;0.250000;2.304738e-02;-7.540406e+00
26;0.260000;2.315219e-02;-7.531332e+00
27;0.270000;2.284632e-02;-7.557931e+00
28;0.280000;2.220486e-02;-7.614889e+00
29;0.290000;2.160968e-02;-7.669228e+00
30;0.300000;2.162623e-02;-7.667696e+00
31;0.310000;2.299973e-02;-7.544545e+00
32;0.320000;3.308767e-02;-6.817189e+00
33;0.330000;5.988996e-02;-5.630493e+00
34;0.340000;1.122692e-01;-4.373712e+00
35;0.350000;1.583204e-01;-3.686269e+00
36;0.360000;1.937689e-01;-3.282178e+00
37;0.370000;2.184822e-01;-3.042102e+00
38;0.380000;2.285613e-01;-2.951901e+00
39;0.390000;2.160975e-01;-3.064051e+00
40;0.400000;1.866846e-01;-3.356669e+00
41;0.410000;1.492009e-01;-3.804924e+00
42;0.420000;1.071426e-01;-4.467189e+00
43;0.430000;7.111067e-02;-5.287036e+00
44;0.440000;6.878802e-02;-5.353451e+00
45;0.450000;1.011167e-01;-4.582959e+00
46;0.460000;1.368642e-01;-3.977533e+00
47;0.470000;1.681467e-01;-3.565836e+00
48;0.480000;1.904836e-01;-3.316379e+00
49;0.490000;2.016408e-01;-3.202534e+00
50;0.500000;2.040464e-01;-3.178816e+00
51;0.510000;1.977244e-01;-3.241762e+00
52;0.520000;1.806197e-01;-3.422723e+00
53;0.530000;1.603238e-01;-3.661120e+00
54;0.540000;1.384077e-01;-3.955103e+00
55;0.550000;1.133268e-01;-4.354959e+00
56;0.560000;8.827520e-02;-4.854592e+00
57;0.570000;7.489286e-02;-5.183393e+00
58;0.580000;6.748690e-02;-5.391644e+00
59;0.590000;6.312437e-02;-5.525297e+00
60;0.600000;6.282451e-02;-5.534820e+00
61;0.610000;6.299217e-02;-5.529490e+00
62;0.620000;6.280147e-02;-5.535554e+00
63;0.630000;6.675394e-02;-5.413484e+00
64;0.640000;6.793954e-02;-5.378274e+00
65;0.650000;6.690072e-02;-5.409091e+00
66;0.660000;6.287551e-02;-5.533197e+00
67;0.670000;5.807568e-02;-5.692017e+00
68;0.680000;5.259280e-02;-5.890352e+00
69;0.690000;5.263831e-02;-5.888622e+00
70;0.700000;4.957152e-02;-6.008677e+00
71;0.710000;4.712759e-02;-6.109794e+00
72;0.720000;4.434313e-02;-6.231595e+00
73;0.730000;3.782037e-02;-6.549815e+00
74;0.740000;2.805118e-02;-7.147449e+00
75;0.750000;2.056807e-02;-7.768031e+00
76;0.760000;1.323957e-02;-8.649091e+00
77;0.770000;8.745453e-03;-9.478442e+00
78;0.780000;6.512473e-03;-1.006807e+01
79;0.790000;5.261366e-03;-1.049473e+01
80;0.800000;3.861985e-03;-1.111315e+01
81;0.810000;3.631203e-03;-1.123638e+01
82;0.820000;3.941973e-03;-1.107215e+01
83;0.830000;4.043720e-03;-1.102118e+01
84;0.840000;4.079328e-03;-1.100365e+01
85;0.850000;4.095750e-03;-1.099561e+01
86;0.860000;4.067834e-03;-1.100929e+01
87;0.870000;3.922188e-03;-1.108221e+01
88;0.880000;4.028058e-03;-1.102894e+01
89;0.890000;4.083273e-03;-1.100171e+01
90;0.900000;4.544535e-03;-1.078766e+01
91;0.910000;4.795489e-03;-1.068016e+01
92;0.920000;4.553706e-03;-1.078363e+01
93;0.930000;4.333561e-03;-1.088273e+01
94;0.940000;5.365323e-03;-1.045560e+01
95;0.950000;6.664939e-03;-1.002179e+01
96;0.960000;1.721876e-02;-8.123512e+00
97;0.970000;2.862406e-02;-7.107016e+00
98;0.980000;3.965468e-02;-6.455092e+00
99;0.990000;4.898937e-02;-6.032304e+00
100;1.000000;5.378523e-02;-5.845513e+00
101;1.010000;5.479062e-02;-5.808473e+00
102;1.020000;5.094605e-02;-5.953976e+00
103;1.030000;4.398831e-02;-6.247663e+00
104;1.040000;3.322217e-02;-6.809076e+00
105;1.050000;2.437089e-02;-7.428732e+00
106;1.060000;1.532928e-02;-8.355981e+00
107;1.070000;1.099023e-02;-9.021497e+00
108;1.080000;5.564282e-03;-1.038277e+01
109;1.090000;4.914353e-03;-1.063119e+01
110;1.100000;4.980139e-03;-1.060460e+01
111;1.110000;4.922393e-03;-1.062792e+01
112;1.120000;5.062961e-03;-1.057161e+01
113;1.130000;5.446103e-03;-1.042571e+01
114;1.140000;5.459263e-03;-1.042088e+01
115;1.150000;5.275005e-03;-1.048955e+01
116;1.160000;5.248238e-03;-1.049973e+01
117;1.170000;5.141455e-03;-1.054084e+01
118;1.180000;4.621609e-03;-1.075402e+01
119;1.190000;4.798252e-03;-1.067901e+01
120;1.200000;4.805954e-03;-1.067580e+01
121;1.210000;4.376709e-03;-1.086292e+01
122;1.220000;4.242212e-03;-1.092534e+01
123;1.230000;5.632518e-03;-1.035840e+01
124;1.240000;9.540440e-03;-9.304431e+00
125;1.250000;1.141588e-02;-8.945499e+00
126;1.260000;1.269738e-02;-8.732718e+00
127;1.270000;1.471694e-02;-8.437512e+00
128;1.280000;1.718888e-02;-8.126985e+00
129;1.290000;1.685664e-02;-8.166021e+00
130;1.300000;1.716530e-02;-8.129731e+00
131;1.310000;1.818377e-02;-8.014452e+00
132;1.320000;1.881680e-02;-7.946011e+00
133;1.330000;1.765923e-02;-8.072993e+00
134;1.340000;1.637285e-02;-8.224261e+00
135;1.350000;1.524726e-02;-8.366711e+00
136;1.360000;1.378235e-02;-8.568732e+00
137;1.370000;1.176755e-02;-8.884819e+00
138;1.380000;1.064194e-02;-9.085906e+00
139;1.390000;1.184189e-02;-8.872225e+00
140;1.400000;1.362752e-02;-8.591329e+00
141;1.410000;1.566162e-02;-8.313084e+00
142;1.420000;1.781361e-02;-8.055585e+00
143;1.430000;1.900623e-02;-7.925976e+00
144;1.440000;1.821573e-02;-8.010939e+00
145;1.450000;1.654163e-02;-8.203751e+00
146;1.460000;1.395692e-02;-8.543560e+00
147;1.470000;9.832807e-03;-9.244061e+00
148;1.480000;5.346801e-03;-1.046251e+01
149;1.490000;5.086904e-03;-1.056217e+01
150;1.500000;4.924724e-03;-1.062697e+01
151;1.510000;4.843346e-03;-1.066030e+01
152;1.520000;4.909731e-03;-1.063307e+01
153;1.530000;5.046502e-03;-1.057812e+01
154;1.540000;5.529937e-03;-1.039516e+01
155;1.550000;5.066077e-02;-5.965207e+00
156;1.560000;1.405166e-01;-3.924859e+00
157;1.570000;1.875954e-01;-3.346936e+00
158;1.580000;2.222857e-01;-3.007583e+00
159;1.590000;2.390541e-01;-2.862131e+00
160;1.600000;2.423417e-01;-2.834813e+00
161;1.610000;2.107072e-01;-3.114572e+00
162;1.620000;1.778975e-01;-3.453095e+00
163;1.630000;1.426262e-01;-3.895056e+00
164;1.640000;1.212911e-01;-4.219123e+00
165;1.650000;1.095936e-01;-4.421953e+00
166;1.660000;9.876249e-02;-4.630075e+00
167;1.670000;8.586334e-02;-4.909997e+00
168;1.680000;6.938227e-02;-5.336248e+00
169;1.690000;5.508918e-02;-5.797604e+00
170;1.700000;4.352134e-02;-6.269008e+00
171;1.710000;3.963069e-02;-6.456303e+00
172;1.720000;3.866602e-02;-6.505589e+00
173;1.730000;3.641611e-02;-6.625488e+00
174;1.740000;3.388759e-02;-6.769413e+00
175;1.750000;3.105030e-02;-6.944293e+00
176;1.760000;2.753730e-02;-7.184427e+00
177;1.770000;2.397326e-02;-7.461633e+00
178;1.780000;2.026964e-02;-7.797262e+00
179;1.790000;1.640548e-02;-8.220280e+00
180;1.800000;1.346826e-02;-8.614840e+00
181;1.810000;1.135101e-02;-8.956898e+00
182;1.820000;1.092866e-02;-9.032732e+00
183;1.830000;2.182197e-02;-7.649676e+00
184;1.840000;4.536763e-02;-6.185913e+00
185;1.850000;7.501987e-02;-5.180005e+00
186;1.860000;1.010110e-01;-4.585052e+00
187;1.870000;1.215445e-01;-4.214949e+00
188;1.880000;1.339158e-01;-4.021088e+00
189;1.890000;1.397242e-01;-3.936170e+00
190;1.900000;1.270834e-01;-4.125823e+00
191;1.910000;1.079059e-01;-4.452991e+00
192;1.920000;8.387151e-02;-4.956939e+00
193;1.930000;5.910474e-02;-5.656888e+00
194;1.940000;1.763127e-02;-8.076163e+00
195;1.950000;1.044311e-02;-9.123627e+00
196;1.960000;5.207816e-03;-1.051519e+01
197;1.970000;4.189762e-03;-1.095022e+01
198;1.980000;4.584164e-03;-1.077030e+01
199;1.990000;4.508568e-03;-1.080355e+01
200;2.000000;5.696070e-03;-1.033596e+01
201;2.010000;6.541234e-03;-1.005926e+01
202;2.020000;1.083969e-02;-9.049081e+00
203;2.030000;1.775199e-02;-8.062515e+00
204;2.040000;4.609346e-02;-6.154168e+00
205;2.050000;5.941062e-02;-5.646565e+00
206;2.060000;8.082351e-02;-5.030975e+00
207;2.070000;8.734151e-02;-4.875859e+00
208;2.080000;1.068299e-01;-4.473034e+00
209;2.090000;1.179597e-01;-4.274825e+00
210;2.100000;1.322797e-01;-4.045673e+00
211;2.110000;1.380944e-01;-3.959635e+00
212;2.120000;1.429136e-01;-3.891030e+00
213;2.130000;1.357522e-01;-3.993848e+00
214;2.140000;1.204559e-01;-4.232944e+00
215;2.150000;9.849674e-02;-4.635464e+00
216;2.160000;7.283504e-02;-5.239116e+00
217;2.170000;5.345493e-02;-5.857833e+00
218;2.180000;3.031075e-02;-6.992506e+00
219;2.190000;2.405789e-02;-7.454584e+00
220;2.200000;2.137970e-02;-7.690627e+00
221;2.210000;1.800169e-02;-8.034579e+00
222;2.220000;1.838353e-02;-7.992600e+00
223;2.230000;2.194053e-02;-7.638839e+00
224;2.240000;2.694842e-02;-7.227661e+00
225;2.250000;4.121714e-02;-6.377802e+00
226;2.260000;7.458383e-02;-5.191663e+00
227;2.270000;1.130522e-01;-4.359812e+00
228;2.280000;1.392199e-01;-3.943402e+00
229;2.290000;1.598354e-01;-3.667221e+00
230;2.300000;1.751296e-01;-3.484458e+00
231;2.310000;1.759241e-01;-3.475405e+00
232;2.320000;1.643923e-01;-3.610999e+00
233;2.330000;1.523031e-01;-3.763766e+00
234;2.340000;1.364314e-01;-3.983866e+00
235;2.350000;1.179366e-01;-4.275216e+00
236;2.360000;1.030648e-01;-4.544794e+00
237;2.370000;8.688799e-02;-4.886271e+00
238;2.380000;6.871206e-02;-5.355661e+00
239;2.390000;5.394512e-02;-5.839576e+00
240;2.400000;3.934700e-02;-6.470671e+00
241;2.410000;2.650351e-02;-7.260956e+00
242;2.420000;2.130599e-02;-7.697534e+00
243;2.430000;1.835154e-02;-7.996084e+00
244;2.440000;1.753825e-02;-8.086742e+00
245;2.450000;1.541242e-02;-8.345163e+00
246;2.460000;1.405265e-02;-8.529888e+00
247;2.470000;1.282877e-02;-8.712130e+00
248;2.480000;1.243162e-02;-8.775023e+00
249;2.490000;1.159106e-02;-8.915043e+00
250;2.500000;1.393397e-02;-8.546851e+00
251;2.510000;1.547267e-02;-8.337359e+00
252;2.520000;2.323701e-02;-7.524018e+00
253;2.530000;3.810966e-02;-6.534575e+00
254;2.540000;4.896157e-02;-6.033439e+00
255;2.550000;6.218299e-02;-5.555347e+00
256;2.560000;7.846667e-02;-5.090163e+00
257;2.570000;9.731091e-02;-4.659688e+00
258;2.580000;1.163820e-01;-4.301755e+00
259;2.590000;1.354212e-01;-3.998731e+00
260;2.600000;1.528839e-01;-3.756153e+00
261;2.610000;1.660042e-01;-3.591484e+00
262;2.620000;1.761603e-01;-3.472722e+00
263;2.630000;1.774036e-01;-3.458656e+00
264;2.640000;1.729513e-01;-3.509490e+00
265;2.650000;1.606115e-01;-3.657534e+00
266;2.660000;1.435975e-01;-3.881482e+00
267;2.670000;1.187008e-01;-4.262298e+00
268;2.680000;9.408340e-02;-4.727147e+00
269;2.690000;6.882618e-02;-5.352342e+00
270;2.700000;4.800389e-02;-6.072946e+00
271;2.710000;3.120939e-02;-6.934073e+00
272;2.720000;2.046106e-02;-7.778463e+00
273;2.730000;1.607041e-02;-8.261551e+00
274;2.740000;1.323435e-02;-8.649879e+00
275;2.750000;1.158369e-02;-8.916315e+00
276;2.760000;1.086120e-02;-9.045117e+00
277;2.770000;1.028863e-02;-9.153432e+00
278;2.780000;1.079220e-02;-9.057862e+00
279;2.790000;1.190465e-02;-8.861652e+00
280;2.800000;1.388023e-02;-8.554579e+00
281;2.810000;1.404015e-02;-8.531669e+00
282;2.820000;1.334090e-02;-8.633842e+00
283;2.830000;1.117673e-02;-8.987844e+00
284;2.840000;1.008836e-02;-9.192747e+00
285;2.850000;6.744208e-03;-9.998142e+00
286;2.860000;4.454176e-03;-1.082783e+01
287;2.870000;4.082885e-03;-1.100190e+01
288;2.880000;4.065412e-03;-1.101048e+01
289;2.890000;3.864369e-03;-1.111191e+01
290;2.900000;9.418803e-03;-9.330094e+00
291;2.910000;2.785139e-02;-7.161745e+00
292;2.920000;9.298804e-02;-4.750569e+00
293;2.930000;1.242617e-01;-4.170731e+00
294;2.940000;1.501004e-01;-3.792902e+00
295;2.950000;1.733283e-01;-3.505136e+00
296;2.960000;1.923063e-01;-3.297332e+00
297;2.970000;1.918896e-01;-3.301671e+00
298;2.980000;1.948731e-01;-3.270813e+00
299;2.990000;1.951078e-01;-3.268406e+00
300;3.000000;1.895788e-01;-3.325901e+00
301;3.010000;1.799863e-01;-3.429749e+00
302;3.020000;1.626938e-01;-3.631771e+00
303;3.030000;1.388114e-01;-3.949278e+00
304;3.040000;1.106645e-01;-4.402505e+00
305;3.050000;8.255903e-02;-4.988483e+00
306;3.060000;5.247735e-02;-5.894747e+00
