frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.587196e-01;-3.681233e+00
1;0.010000;1.458753e-01;-3.850006e+00
2;0.020000;1.280506e-01;-4.110661e+00
3;0.030000;9.962049e-02;-4.612775e+00
4;0.040000;7.289315e-02;-5.237521e+00
5;0.050000;3.588295e-02;-6.654986e+00
6;0.060000;1.573631e-02;-8.303569e+00
7;0.070000;6.487665e-03;-1.007571e+01
8;0.080000;1.419031e-02;-8.510392e+00
9;0.090000;1.769057e-02;-8.069448e+00
10;0.100000;1.837231e-02;-7.993821e+00
11;0.110000;1.935068e-02;-7.890056e+00
12;0.120000;4.245847e-02;-6.318458e+00
13;0.130000;9.372462e-02;-4.734789e+00
14;0.140000;1.291562e-01;-4.093465e+00
15;0.150000;1.520794e-01;-3.766706e+00
16;0.160000;1.738494e-01;-3.499132e+00
17;0.170000;1.809030e-01;-3.419588e+00
18;0.180000;1.665324e-01;-3.585131e+00
19;0.190000;1.428981e-01;-3.891248e+00
20;0.200000;1.190563e-01;-4.256318e+00
21;0.210000;8.511791e-02;-4.927435e+00
22;0.220000;5.932761e-02;-5.649361e+00
23;0.230000;3.987493e-02;-6.444015e+00
24;0.240000;4.100816e-02;-6.387969e+00
25;0.250000;6.981965e-02;-5.323679e+00
26;0.260000;1.018391e-01;-4.568723e+00
27;0.270000;1.285030e-01;-4.103605e+00
28;0.280000;1.487768e-01;-3.810616e+00
29;0.290000;1.633764e-01;-3.623397e+00
30;0.300000;1.687097e-01;-3.559152e+00
31;0.310000;1.596554e-01;-3.669476e+00
32;0.320000;1.412829e-01;-3.913982e+00
33;0.330000;1.250591e-01;-4.157938e+00
34;0.340000;1.113186e-01;-4.390718e+00
35;0.350000;1.010549e-01;-4.584182e+00
36;0.360000;1.028701e-01;-4.548576e+00
37;0.370000;1.133386e-01;-4.354752e+00
38;0.380000;1.181170e-01;-4.272160e+00
39;0.390000;1.193032e-01;-4.252174e+00
40;0.400000;1.168829e-01;-4.293165e+00
41;0.410000;1.144122e-01;-4.335896e+00
42;0.420000;1.127606e-01;-4.364976e+00
43;0.430000;1.147956e-01;-4.329205e+00
44;0.440000;1.235192e-01;-4.182717e+00
45;0.450000;1.305439e-01;-4.072092e+00
46;0.460000;1.342864e-01;-4.015560e+00
47;0.470000;1.386271e-01;-3.951936e+00
48;0.480000;1.407295e-01;-3.921832e+00
49;0.490000;1.385006e-01;-3.953762e+00
50;0.500000;1.454640e-01;-3.855654e+00
51;0.510000;1.496842e-01;-3.798455e+00
52;0.520000;1.497702e-01;-3.797306e+00
