frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;2.670575e-02;-7.245753e+00
1;0.010000;1.379995e-02;-8.566181e+00
2;0.020000;3.956746e-03;-1.106467e+01
3;0.030000;3.942127e-03;-1.107207e+01
4;0.040000;5.022030e-03;-1.058784e+01
5;0.050000;5.499422e-03;-1.040622e+01
6;0.060000;6.359634e-03;-1.011557e+01
7;0.070000;7.072707e-03;-9.903024e+00
8;0.080000;7.874965e-03;-9.688133e+00
9;0.090000;8.104590e-03;-9.630650e+00
10;0.100000;9.252087e-03;-9.365812e+00
11;0.110000;1.037060e-02;-9.137561e+00
12;0.120000;1.080378e-02;-9.055717e+00
13;0.130000;1.130464e-02;-8.965083e+00
14;0.140000;1.150442e-02;-8.930049e+00
15;0.150000;1.138305e-02;-8.951261e+00
16;0.160000;1.085768e-02;-9.045766e+00
17;0.170000;1.171637e-02;-8.893538e+00
18;0.180000;1.145750e-02;-8.938221e+00
19;0.190000;1.146984e-02;-8.936069e+00
20;0.200000;1.185155e-02;-8.870593e+00
21;0.210000;1.141589e-02;-8.945498e+00
22;0.220000;9.676390e-03;-9.276133e+00
23;0.230000;8.736874e-03;-9.480406e+00
24;0.240000;7.662151e-03;-9.742925e+00
25;0.250000;5.129334e-03;-1.054556e+01
26;0.260000;3.622840e-03;-1.124099e+01
27;0.270000;2.885505e-03;-1.169611e+01
28;0.280000;1.430149e-03;-1.309995e+01
29;0.290000;1.729354e-03;-1.272002e+01
30;0.300000;5.604718e-03;-1.036829e+01
31;0.310000;9.316343e-03;-9.351970e+00
32;0.320000;1.219476e-02;-8.813498e+00
33;0.330000;1.479331e-02;-8.427160e+00
34;0.340000;1.716298e-02;-8.130001e+00
35;0.350000;2.707710e-02;-7.218133e+00
36;0.360000;6.682892e-02;-5.411239e+00
37;0.370000;1.186954e-01;-4.262389e+00
38;0.380000;1.475912e-01;-3.826618e+00
39;0.390000;1.706945e-01;-3.535760e+00
40;0.400000;1.791772e-01;-3.438760e+00
41;0.410000;1.829315e-01;-3.397287e+00
42;0.420000;1.641984e-01;-3.613359e+00
43;0.430000;1.581331e-01;-3.688637e+00
44;0.440000;1.460487e-01;-3.847630e+00
45;0.450000;1.470452e-01;-3.834031e+00
46;0.460000;1.327773e-01;-4.038164e+00
47;0.470000;1.225979e-01;-4.197691e+00
48;0.480000;9.825174e-02;-4.640445e+00
49;0.490000;7.777207e-02;-5.107946e+00
50;0.500000;4.937510e-02;-6.016618e+00
51;0.510000;3.828853e-02;-6.525210e+00
52;0.520000;3.665834e-02;-6.612229e+00
53;0.530000;5.219294e-02;-5.905616e+00
54;0.540000;7.334556e-02;-5.225147e+00
55;0.550000;8.839638e-02;-4.851849e+00
56;0.560000;1.024578e-01;-4.556609e+00
57;0.570000;1.128926e-01;-4.362636e+00
58;0.580000;1.118429e-01;-4.381320e+00
59;0.590000;1.022779e-01;-4.560123e+00
60;0.600000;9.071047e-02;-4.800165e+00
61;0.610000;7.506561e-02;-5.178785e+00
62;0.620000;5.579058e-02;-5.772301e+00
63;0.630000;4.271826e-02;-6.306257e+00
64;0.640000;3.788962e-02;-6.546156e+00
65;0.650000;3.750434e-02;-6.566597e+00
66;0.660000;3.894660e-02;-6.491128e+00
67;0.670000;3.910261e-02;-6.483132e+00
68;0.680000;3.670947e-02;-6.609441e+00
69;0.690000;3.194826e-02;-6.887275e+00
70;0.700000;2.708981e-02;-7.217195e+00
71;0.710000;1.870344e-02;-7.958096e+00
