frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-1.221037e+01
1;0.010000;-1.224634e+01
2;0.020000;-1.229523e+01
3;0.030000;-1.237804e+01
4;0.040000;-1.242746e+01
5;0.050000;-1.224401e+01
6;0.060000;-1.157400e+01
7;0.070000;-1.077705e+01
8;0.080000;-8.137130e+00
9;0.090000;-7.234765e+00
10;0.100000;-6.483424e+00
11;0.110000;-6.427789e+00
12;0.120000;-5.853642e+00
13;0.130000;-5.671350e+00
14;0.140000;-5.580156e+00
15;0.150000;-5.396086e+00
16;0.160000;-5.152903e+00
17;0.170000;-5.164814e+00
18;0.180000;-5.242090e+00
19;0.190000;-5.178179e+00
20;0.200000;-5.098568e+00
21;0.210000;-4.968077e+00
22;0.220000;-5.046641e+00
23;0.230000;-4.729296e+00
24;0.240000;-4.588576e+00
25;0.250000;-4.446988e+00
26;0.260000;-4.387341e+00
27;0.270000;-4.098136e+00
28;0.280000;-4.026475e+00
29;0.290000;-3.849484e+00
30;0.300000;-3.726418e+00
31;0.310000;-3.621091e+00
32;0.320000;-3.480549e+00
33;0.330000;-3.187812e+00
34;0.340000;-3.159467e+00
35;0.350000;-3.182553e+00
36;0.360000;-3.184844e+00
37;0.370000;-3.312349e+00
38;0.380000;-3.811603e+00
39;0.390000;-4.190648e+00
40;0.400000;-4.628480e+00
41;0.410000;-5.452969e+00
42;0.420000;-7.875724e+00
43;0.430000;-7.120782e+00
44;0.440000;-6.701756e+00
45;0.450000;-6.002592e+00
46;0.460000;-4.318406e+00
47;0.470000;-3.995226e+00
48;0.480000;-3.801299e+00
49;0.490000;-3.702271e+00
50;0.500000;-3.692755e+00
51;0.510000;-4.198503e+00
52;0.520000;-4.585564e+00
53;0.530000;-5.142523e+00
54;0.540000;-5.781008e+00
55;0.550000;-6.383132e+00
56;0.560000;-6.999866e+00
57;0.570000;-6.853936e+00
58;0.580000;-6.616872e+00
59;0.590000;-6.134442e+00
60;0.600000;-5.841424e+00
61;0.610000;-5.776255e+00
62;0.620000;-5.896468e+00
63;0.630000;-6.078029e+00
64;0.640000;-6.553330e+00
65;0.650000;-7.347915e+00
66;0.660000;-7.628931e+00
67;0.670000;-6.955565e+00
68;0.680000;-6.345696e+00
69;0.690000;-5.844938e+00
70;0.700000;-5.569456e+00
71;0.710000;-5.586505e+00
72;0.720000;-5.717156e+00
73;0.730000;-6.006830e+00
74;0.740000;-6.668652e+00
75;0.750000;-8.200361e+00
76;0.760000;-9.118767e+00
77;0.770000;-1.052433e+01
78;0.780000;-1.212168e+01
79;0.790000;-1.424284e+01
80;0.800000;-1.441852e+01
81;0.810000;-1.441774e+01
82;0.820000;-9.424001e+00
83;0.830000;-8.174764e+00
84;0.840000;-7.667502e+00
85;0.850000;-6.621025e+00
86;0.860000;-6.014639e+00
87;0.870000;-5.703450e+00
88;0.880000;-5.448270e+00
89;0.890000;-5.302721e+00
90;0.900000;-5.325204e+00
91;0.910000;-5.328684e+00
92;0.920000;-5.346984e+00
93;0.930000;-5.277236e+00
94;0.940000;-5.144728e+00
95;0.950000;-4.862756e+00
96;0.960000;-4.632313e+00
97;0.970000;-4.186199e+00
98;0.980000;-3.906834e+00
99;0.990000;-3.808028e+00
100;1.000000;-3.809371e+00
101;1.010000;-3.880786e+00
102;1.020000;-4.132291e+00
103;1.030000;-4.482320e+00
104;1.040000;-4.533832e+00
105;1.050000;-4.381277e+00
106;1.060000;-4.028577e+00
107;1.070000;-3.554690e+00
108;1.080000;-3.256148e+00
109;1.090000;-3.161633e+00
110;1.100000;-3.163112e+00
111;1.110000;-3.215698e+00
112;1.120000;-3.456536e+00
113;1.130000;-3.778207e+00
114;1.140000;-4.016688e+00
115;1.150000;-4.244708e+00
116;1.160000;-4.573089e+00
117;1.170000;-4.911734e+00
118;1.180000;-5.284523e+00
119;1.190000;-5.568307e+00
120;1.200000;-5.548879e+00
121;1.210000;-5.582376e+00
122;1.220000;-5.633489e+00
123;1.230000;-5.643093e+00
124;1.240000;-5.184564e+00
125;1.250000;-4.893495e+00
126;1.260000;-4.743970e+00
127;1.270000;-4.583847e+00
128;1.280000;-4.491714e+00
129;1.290000;-4.624669e+00
130;1.300000;-4.623758e+00
131;1.310000;-4.657546e+00
132;1.320000;-4.737014e+00
133;1.330000;-4.574728e+00
134;1.340000;-4.532386e+00
135;1.350000;-4.656683e+00
136;1.360000;-4.669411e+00
137;1.370000;-4.771813e+00
138;1.380000;-5.188676e+00
139;1.390000;-5.451516e+00
140;1.400000;-5.705625e+00
141;1.410000;-6.060104e+00
142;1.420000;-6.259087e+00
143;1.430000;-6.121983e+00
144;1.440000;-6.251854e+00
145;1.450000;-6.363992e+00
146;1.460000;-6.504591e+00
147;1.470000;-6.577757e+00
148;1.480000;-4.949114e+00
149;1.490000;-4.555608e+00
150;1.500000;-4.249362e+00
151;1.510000;-4.099273e+00
152;1.520000;-4.073838e+00
153;1.530000;-4.519283e+00
154;1.540000;-4.934719e+00
155;1.550000;-5.707390e+00
