frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;2.922005e-03;-1.167097e+01
1;0.010000;2.512042e-03;-1.197332e+01
2;0.020000;5.452035e-03;-1.042353e+01
3;0.030000;2.379627e-02;-7.476453e+00
4;0.040000;6.452734e-02;-5.481332e+00
5;0.050000;1.164299e-01;-4.300932e+00
6;0.060000;1.347931e-01;-4.008028e+00
7;0.070000;1.483482e-01;-3.816386e+00
8;0.080000;1.591741e-01;-3.675513e+00
9;0.090000;1.550889e-01;-3.727514e+00
10;0.100000;1.275916e-01;-4.117841e+00
11;0.110000;1.127725e-01;-4.364766e+00
12;0.120000;9.461301e-02;-4.715920e+00
13;0.130000;7.160572e-02;-5.273161e+00
14;0.140000;5.306540e-02;-5.872460e+00
15;0.150000;3.465058e-02;-6.724882e+00
16;0.160000;1.226048e-02;-8.802748e+00
17;0.170000;7.303203e-03;-9.838884e+00
18;0.180000;3.411574e-03;-1.136116e+01
19;0.190000;3.018677e-03;-1.160587e+01
20;0.200000;2.173548e-03;-1.226279e+01
21;0.210000;1.382235e-03;-1.316811e+01
22;0.220000;2.867986e-03;-1.170829e+01
23;0.230000;6.254358e-03;-1.014895e+01
24;0.240000;7.418967e-03;-9.807431e+00
25;0.250000;1.893727e-02;-7.933246e+00
26;0.260000;4.949424e-02;-6.011798e+00
27;0.270000;7.093915e-02;-5.291865e+00
28;0.280000;8.413939e-02;-4.950561e+00
29;0.290000;9.038267e-02;-4.807405e+00
30;0.300000;9.050535e-02;-4.804693e+00
31;0.310000;7.871381e-02;-5.083873e+00
32;0.320000;6.072722e-02;-5.602726e+00
33;0.330000;4.083312e-02;-6.396523e+00
34;0.340000;2.495039e-02;-7.381731e+00
35;0.350000;1.986626e-02;-7.837465e+00
36;0.360000;2.274769e-02;-7.566583e+00
37;0.370000;2.751570e-02;-7.185997e+00
38;0.380000;3.255184e-02;-6.849843e+00
39;0.390000;3.786496e-02;-6.547459e+00
40;0.400000;4.261208e-02;-6.311235e+00
41;0.410000;4.746319e-02;-6.095602e+00
42;0.420000;5.788749e-02;-5.698508e+00
43;0.430000;7.103425e-02;-5.289186e+00
44;0.440000;8.607957e-02;-4.904966e+00
45;0.450000;1.012894e-01;-4.579546e+00
46;0.460000;1.083185e-01;-4.445358e+00
47;0.470000;1.052981e-01;-4.501919e+00
48;0.480000;9.772687e-02;-4.651157e+00
49;0.490000;8.385623e-02;-4.957303e+00
50;0.500000;6.425015e-02;-5.489943e+00
51;0.510000;5.674592e-02;-5.738343e+00
