frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-5.601983e+00
1;0.010000;-4.962736e+00
2;0.020000;-4.700399e+00
3;0.030000;-4.557038e+00
4;0.040000;-4.588337e+00
5;0.050000;-4.763128e+00
6;0.060000;-5.218910e+00
7;0.070000;-5.626390e+00
8;0.080000;-5.943293e+00
9;0.090000;-6.158379e+00
10;0.100000;-6.006866e+00
11;0.110000;-5.856516e+00
12;0.120000;-5.831763e+00
13;0.130000;-5.998917e+00
14;0.140000;-6.231572e+00
15;0.150000;-6.719602e+00
16;0.160000;-7.265699e+00
17;0.170000;-7.899912e+00
18;0.180000;-7.739692e+00
19;0.190000;-6.194432e+00
20;0.200000;-5.563995e+00
21;0.210000;-5.153554e+00
22;0.220000;-4.817665e+00
23;0.230000;-4.609809e+00
24;0.240000;-4.765907e+00
25;0.250000;-5.003093e+00
26;0.260000;-5.354483e+00
27;0.270000;-6.035489e+00
28;0.280000;-7.770953e+00
29;0.290000;-8.739495e+00
30;0.300000;-1.054623e+01
31;0.310000;-1.311228e+01
32;0.320000;-1.488923e+01
33;0.330000;-1.153224e+01
34;0.340000;-6.451757e+00
35;0.350000;-5.779080e+00
36;0.360000;-5.457687e+00
37;0.370000;-5.346788e+00
38;0.380000;-5.294792e+00
39;0.390000;-5.514249e+00
40;0.400000;-5.795113e+00
41;0.410000;-5.771996e+00
42;0.420000;-5.744936e+00
43;0.430000;-5.780157e+00
44;0.440000;-5.955818e+00
45;0.450000;-6.134637e+00
46;0.460000;-6.894475e+00
47;0.470000;-7.516515e+00
48;0.480000;-7.614116e+00
49;0.490000;-7.404516e+00
50;0.500000;-6.757450e+00
51;0.510000;-5.871466e+00
52;0.520000;-5.455836e+00
53;0.530000;-5.122081e+00
54;0.540000;-4.946333e+00
55;0.550000;-4.857561e+00
56;0.560000;-4.939950e+00
57;0.570000;-5.077924e+00
58;0.580000;-5.260450e+00
59;0.590000;-5.456726e+00
60;0.600000;-5.646265e+00
61;0.610000;-5.716775e+00
62;0.620000;-5.357507e+00
63;0.630000;-5.184821e+00
64;0.640000;-4.794463e+00
65;0.650000;-4.642681e+00
66;0.660000;-4.507436e+00
67;0.670000;-4.578564e+00
68;0.680000;-4.649946e+00
69;0.690000;-5.020931e+00
70;0.700000;-5.367171e+00
71;0.710000;-6.040068e+00
72;0.720000;-6.840508e+00
73;0.730000;-8.918433e+00
74;0.740000;-1.202896e+01
75;0.750000;-9.350176e+00
76;0.760000;-8.603316e+00
77;0.770000;-7.641066e+00
78;0.780000;-5.771564e+00
79;0.790000;-5.007212e+00
80;0.800000;-4.580779e+00
81;0.810000;-4.342958e+00
82;0.820000;-4.254435e+00
83;0.830000;-4.365188e+00
84;0.840000;-4.557146e+00
85;0.850000;-4.766613e+00
86;0.860000;-4.894373e+00
87;0.870000;-4.989546e+00
88;0.880000;-5.124793e+00
89;0.890000;-5.358051e+00
90;0.900000;-5.767138e+00
91;0.910000;-6.603200e+00
92;0.920000;-7.425234e+00
93;0.930000;-7.752380e+00
94;0.940000;-7.668502e+00
95;0.950000;-7.407549e+00
96;0.960000;-6.736826e+00
97;0.970000;-5.733110e+00
98;0.980000;-5.232307e+00
99;0.990000;-4.831333e+00
100;1.000000;-4.524708e+00
101;1.010000;-4.295691e+00
102;1.020000;-4.174234e+00
103;1.030000;-4.067388e+00
104;1.040000;-4.106860e+00
105;1.050000;-4.177529e+00
106;1.060000;-4.297189e+00
107;1.070000;-4.455457e+00
108;1.080000;-4.253306e+00
109;1.090000;-3.886367e+00
110;1.100000;-3.718818e+00
111;1.110000;-3.525217e+00
112;1.120000;-3.395216e+00
113;1.130000;-3.454411e+00
114;1.140000;-3.626304e+00
115;1.150000;-3.796659e+00
116;1.160000;-4.138144e+00
117;1.170000;-4.604812e+00
118;1.180000;-5.226478e+00
119;1.190000;-6.247652e+00
120;1.200000;-7.816080e+00
121;1.210000;-1.085886e+01
122;1.220000;-1.347933e+01
123;1.230000;-1.481645e+01
124;1.240000;-1.080019e+01
125;1.250000;-9.173468e+00
126;1.260000;-8.808546e+00
127;1.270000;-8.659802e+00
128;1.280000;-7.042212e+00
129;1.290000;-6.166356e+00
130;1.300000;-5.671004e+00
131;1.310000;-5.339262e+00
132;1.320000;-5.128440e+00
133;1.330000;-5.014557e+00
134;1.340000;-5.106506e+00
135;1.350000;-5.329585e+00
136;1.360000;-5.660101e+00
137;1.370000;-6.051412e+00
138;1.380000;-6.940160e+00
139;1.390000;-8.007095e+00
140;1.400000;-8.547346e+00
141;1.410000;-7.553627e+00
142;1.420000;-6.812824e+00
143;1.430000;-6.007031e+00
144;1.440000;-5.539300e+00
145;1.450000;-5.130897e+00
146;1.460000;-4.906096e+00
147;1.470000;-4.678093e+00
148;1.480000;-4.537722e+00
149;1.490000;-4.441859e+00
150;1.500000;-4.532331e+00
151;1.510000;-4.679778e+00
152;1.520000;-4.917602e+00
153;1.530000;-5.394582e+00
154;1.540000;-6.229337e+00
155;1.550000;-6.981973e+00
156;1.560000;-7.512946e+00
157;1.570000;-1.096274e+01
158;1.580000;-1.384068e+01
159;1.590000;-1.426669e+01
160;1.600000;-1.431310e+01
161;1.610000;-1.433929e+01
162;1.620000;-1.528301e+01
163;1.630000;-8.015985e+00
164;1.640000;-6.943458e+00
165;1.650000;-6.350346e+00
166;1.660000;-5.593575e+00
167;1.670000;-5.104286e+00
168;1.680000;-4.699527e+00
169;1.690000;-4.404125e+00
170;1.700000;-4.319030e+00
171;1.710000;-4.370364e+00
172;1.720000;-4.511157e+00
173;1.730000;-4.722504e+00
174;1.740000;-4.966166e+00
175;1.750000;-4.825340e+00
176;1.760000;-4.637977e+00
177;1.770000;-4.510807e+00
178;1.780000;-4.492170e+00
179;1.790000;-4.661172e+00
180;1.800000;-5.029887e+00
181;1.810000;-5.633184e+00
182;1.820000;-6.452147e+00
183;1.830000;-9.164914e+00
184;1.840000;-8.803283e+00
185;1.850000;-8.408167e+00
186;1.860000;-7.345427e+00
187;1.870000;-6.694012e+00
188;1.880000;-6.254082e+00
189;1.890000;-6.087152e+00
190;1.900000;-5.633212e+00
