frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;7.428360e-02;-5.199730e+00
1;0.010000;7.277235e-02;-5.240839e+00
2;0.020000;7.056223e-02;-5.302521e+00
3;0.030000;6.643863e-02;-5.422953e+00
4;0.040000;6.804167e-02;-5.375270e+00
5;0.050000;7.097329e-02;-5.290903e+00
6;0.060000;7.322579e-02;-5.228415e+00
7;0.070000;7.339878e-02;-5.223696e+00
8;0.080000;7.419951e-02;-5.201995e+00
9;0.090000;7.473655e-02;-5.187572e+00
10;0.100000;7.732757e-02;-5.119410e+00
11;0.110000;8.164541e-02;-5.010739e+00
12;0.120000;8.903170e-02;-4.837525e+00
13;0.130000;9.197018e-02;-4.772582e+00
14;0.140000;9.853862e-02;-4.634614e+00
15;0.150000;1.040058e-01;-4.526617e+00
16;0.160000;1.050383e-01;-4.506861e+00
17;0.170000;1.093564e-01;-4.426287e+00
18;0.180000;1.053596e-01;-4.500752e+00
19;0.190000;9.508181e-02;-4.706035e+00
20;0.200000;8.171327e-02;-5.009078e+00
21;0.210000;6.893977e-02;-5.349044e+00
22;0.220000;4.203117e-02;-6.338688e+00
23;0.230000;4.776074e-02;-6.083103e+00
24;0.240000;7.867549e-02;-5.084847e+00
25;0.250000;9.643935e-02;-4.677682e+00
26;0.260000;1.124591e-01;-4.370332e+00
27;0.270000;1.153979e-01;-4.318738e+00
28;0.280000;1.104830e-01;-4.405787e+00
29;0.290000;8.929734e-02;-4.831567e+00
30;0.300000;6.825916e-02;-5.368887e+00
31;0.310000;3.345961e-02;-6.794832e+00
32;0.320000;1.579125e-02;-8.296599e+00
33;0.330000;7.533100e-03;-9.776897e+00
34;0.340000;3.489861e-03;-1.131579e+01
35;0.350000;6.667831e-03;-1.002092e+01
36;0.360000;1.319052e-02;-8.656514e+00
37;0.370000;4.794979e-02;-6.075202e+00
38;0.380000;9.357327e-02;-4.738021e+00
39;0.390000;1.144924e-01;-4.334493e+00
40;0.400000;1.337230e-01;-4.023970e+00
41;0.410000;1.398554e-01;-3.934292e+00
42;0.420000;1.351839e-01;-4.002238e+00
43;0.430000;1.092521e-01;-4.428195e+00
44;0.440000;8.752483e-02;-4.871665e+00
45;0.450000;5.449204e-02;-5.819401e+00
46;0.460000;3.562410e-02;-6.669466e+00
47;0.470000;2.192879e-02;-7.639910e+00
48;0.480000;1.986828e-02;-7.837261e+00
49;0.490000;1.783272e-02;-8.053441e+00
50;0.500000;1.390831e-02;-8.550537e+00
51;0.510000;9.227618e-03;-9.371109e+00
52;0.520000;5.732749e-03;-1.032312e+01
53;0.530000;8.646950e-04;-1.410627e+01
54;0.540000;1.484915e-03;-1.302480e+01
55;0.550000;8.011303e-03;-9.653804e+00
56;0.560000;1.207837e-02;-8.832678e+00
57;0.570000;5.559116e-02;-5.779462e+00
58;0.580000;7.081226e-02;-5.295446e+00
59;0.590000;9.417313e-02;-4.725241e+00
60;0.600000;1.051065e-01;-4.505563e+00
61;0.610000;1.132431e-01;-4.356437e+00
62;0.620000;1.087882e-01;-4.436704e+00
63;0.630000;1.112245e-01;-4.392409e+00
64;0.640000;1.007387e-01;-4.590450e+00
65;0.650000;9.537551e-02;-4.699867e+00
66;0.660000;9.074995e-02;-4.799294e+00
67;0.670000;8.399253e-02;-4.954055e+00
68;0.680000;7.294879e-02;-5.235995e+00
69;0.690000;6.411253e-02;-5.494231e+00
70;0.700000;5.555794e-02;-5.780658e+00
71;0.710000;4.600447e-02;-6.158033e+00
72;0.720000;3.723435e-02;-6.581047e+00
73;0.730000;2.664747e-02;-7.250123e+00
74;0.740000;1.845169e-02;-7.985199e+00
75;0.750000;1.511334e-02;-8.384355e+00
76;0.760000;1.587313e-02;-8.286255e+00
77;0.770000;2.333890e-02;-7.515267e+00
78;0.780000;2.847317e-02;-7.117586e+00
79;0.790000;3.167629e-02;-6.904374e+00
80;0.800000;3.483464e-02;-6.714286e+00
81;0.810000;3.816127e-02;-6.531868e+00
82;0.820000;3.491588e-02;-6.709627e+00
83;0.830000;3.008793e-02;-7.007263e+00
84;0.840000;2.569502e-02;-7.322917e+00
85;0.850000;1.992985e-02;-7.831074e+00
86;0.860000;1.022358e-02;-9.166118e+00
87;0.870000;2.481489e-03;-1.199779e+01
88;0.880000;3.290104e-03;-1.143367e+01
89;0.890000;4.253727e-03;-1.091992e+01
90;0.900000;5.117848e-03;-1.055004e+01
91;0.910000;5.716597e-03;-1.032876e+01
92;0.920000;6.457631e-03;-1.008499e+01
93;0.930000;6.906401e-03;-9.950613e+00
94;0.940000;7.473099e-03;-9.792891e+00
95;0.950000;8.251797e-03;-9.594648e+00
96;0.960000;8.748569e-03;-9.477731e+00
97;0.970000;9.509586e-03;-9.310910e+00
98;0.980000;1.027631e-02;-9.155828e+00
99;0.990000;1.030835e-02;-9.149602e+00
100;1.000000;1.018691e-02;-9.173303e+00
101;1.010000;9.904929e-03;-9.229445e+00
102;1.020000;9.304546e-03;-9.354505e+00
103;1.030000;8.346136e-03;-9.571914e+00
104;1.040000;8.012665e-03;-9.653463e+00
105;1.050000;7.228024e-03;-9.859579e+00
106;1.060000;6.928680e-03;-9.944172e+00
107;1.070000;6.137137e-03;-1.018679e+01
108;1.080000;5.289776e-03;-1.048396e+01
109;1.090000;4.333709e-03;-1.088266e+01
110;1.100000;3.615444e-03;-1.124508e+01
111;1.110000;2.695526e-03;-1.183232e+01
112;1.120000;2.107336e-03;-1.232466e+01
113;1.130000;1.603460e-03;-1.287118e+01
114;1.140000;8.742688e-04;-1.408425e+01
115;1.150000;5.672462e-04;-1.494943e+01
116;1.160000;1.605571e-03;-1.286855e+01
117;1.170000;3.956946e-03;-1.106457e+01
118;1.180000;6.129920e-03;-1.018915e+01
119;1.190000;7.927549e-03;-9.674823e+00
120;1.200000;9.580486e-03;-9.296054e+00
121;1.210000;1.258585e-02;-8.750364e+00
122;1.220000;1.683051e-02;-8.169125e+00
123;1.230000;2.112994e-02;-7.714128e+00
124;1.240000;2.748113e-02;-7.188512e+00
125;1.250000;3.233228e-02;-6.863379e+00
126;1.260000;3.748328e-02;-6.567720e+00
127;1.270000;4.082604e-02;-6.396870e+00
128;1.280000;4.401169e-02;-6.246600e+00
129;1.290000;4.518306e-02;-6.194066e+00
130;1.300000;4.574713e-02;-6.169252e+00
131;1.310000;4.476443e-02;-6.212683e+00
132;1.320000;4.414090e-02;-6.240737e+00
133;1.330000;4.308642e-02;-6.289095e+00
134;1.340000;4.144824e-02;-6.366620e+00
135;1.350000;4.337909e-02;-6.275556e+00
136;1.360000;4.399605e-02;-6.247311e+00
137;1.370000;4.335979e-02;-6.276445e+00
138;1.380000;4.159269e-02;-6.359662e+00
139;1.390000;4.278197e-02;-6.303277e+00
140;1.400000;5.499420e-02;-5.801055e+00
141;1.410000;7.425124e-02;-5.200602e+00
142;1.420000;7.839847e-02;-5.091902e+00
143;1.430000;8.046433e-02;-5.039883e+00
144;1.440000;8.899543e-02;-4.838341e+00
145;1.450000;1.087757e-01;-4.436935e+00
146;1.460000;1.209241e-01;-4.225185e+00
147;1.470000;1.311673e-01;-4.062563e+00
148;1.480000;1.424722e-01;-3.897217e+00
149;1.490000;1.420421e-01;-3.903264e+00
150;1.500000;1.298445e-01;-4.082835e+00
151;1.510000;1.130604e-01;-4.359666e+00
152;1.520000;9.856154e-02;-4.634149e+00
153;1.530000;7.959467e-02;-5.061616e+00
154;1.540000;7.256936e-02;-5.246425e+00
155;1.550000;5.884855e-02;-5.665576e+00
156;1.560000;5.213590e-02;-5.907803e+00
157;1.570000;5.386441e-02;-5.842571e+00
158;1.580000;5.755794e-02;-5.709926e+00
159;1.590000;5.854256e-02;-5.676003e+00
160;1.600000;6.330330e-02;-5.519636e+00
161;1.610000;7.231263e-02;-5.253513e+00
162;1.620000;7.754549e-02;-5.113781e+00
163;1.630000;8.368563e-02;-4.961376e+00
164;1.640000;9.111536e-02;-4.791258e+00
165;1.650000;9.420286e-02;-4.724609e+00
166;1.660000;9.086668e-02;-4.796724e+00
167;1.670000;9.098902e-02;-4.794033e+00
168;1.680000;8.916765e-02;-4.834474e+00
169;1.690000;8.061973e-02;-5.036024e+00
170;1.700000;7.024770e-02;-5.311455e+00
171;1.710000;5.928232e-02;-5.650888e+00
172;1.720000;4.598096e-02;-6.159056e+00
173;1.730000;2.822565e-02;-7.135048e+00
174;1.740000;1.394545e-02;-8.545203e+00
175;1.750000;1.041792e-02;-9.128456e+00
176;1.760000;1.085936e-02;-9.045456e+00
177;1.770000;1.283186e-02;-8.711648e+00
178;1.780000;1.762559e-02;-8.076807e+00
179;1.790000;2.152810e-02;-7.676792e+00
180;1.800000;2.807868e-02;-7.145489e+00
181;1.810000;3.315573e-02;-6.813079e+00
182;1.820000;4.037810e-02;-6.418935e+00
183;1.830000;4.828177e-02;-6.061402e+00
184;1.840000;5.568630e-02;-5.776042e+00
185;1.850000;6.080453e-02;-5.600182e+00
