frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-4.999690e+00
1;0.010000;-5.368229e+00
2;0.020000;-5.971756e+00
3;0.030000;-6.922409e+00
4;0.040000;-7.631288e+00
5;0.050000;-6.550189e+00
6;0.060000;-5.790385e+00
7;0.070000;-5.257017e+00
8;0.080000;-4.760519e+00
9;0.090000;-4.380856e+00
10;0.100000;-4.216468e+00
11;0.110000;-4.071982e+00
12;0.120000;-4.005342e+00
13;0.130000;-4.090761e+00
14;0.140000;-4.225113e+00
15;0.150000;-4.297054e+00
16;0.160000;-4.435435e+00
17;0.170000;-4.465157e+00
18;0.180000;-4.325479e+00
19;0.190000;-4.212325e+00
20;0.200000;-4.079033e+00
21;0.210000;-3.869828e+00
22;0.220000;-3.790737e+00
23;0.230000;-3.741170e+00
24;0.240000;-3.724561e+00
25;0.250000;-3.688218e+00
26;0.260000;-3.705979e+00
27;0.270000;-3.659086e+00
28;0.280000;-3.656079e+00
29;0.290000;-3.644137e+00
30;0.300000;-3.701778e+00
31;0.310000;-3.761491e+00
32;0.320000;-3.850637e+00
33;0.330000;-3.951675e+00
34;0.340000;-4.027464e+00
35;0.350000;-4.013937e+00
36;0.360000;-4.075221e+00
37;0.370000;-4.117659e+00
38;0.380000;-4.088380e+00
39;0.390000;-4.141423e+00
40;0.400000;-4.224947e+00
41;0.410000;-4.354316e+00
42;0.420000;-4.426735e+00
43;0.430000;-4.585100e+00
44;0.440000;-4.584980e+00
45;0.450000;-4.648121e+00
46;0.460000;-4.658292e+00
47;0.470000;-4.631788e+00
48;0.480000;-4.561854e+00
49;0.490000;-4.448626e+00
50;0.500000;-4.406771e+00
51;0.510000;-4.344976e+00
52;0.520000;-4.467557e+00
53;0.530000;-4.579740e+00
54;0.540000;-4.799779e+00
55;0.550000;-5.097322e+00
56;0.560000;-5.349334e+00
57;0.570000;-5.274169e+00
58;0.580000;-5.213819e+00
59;0.590000;-5.036461e+00
60;0.600000;-4.921662e+00
61;0.610000;-4.818470e+00
62;0.620000;-4.902701e+00
63;0.630000;-5.080479e+00
64;0.640000;-5.516502e+00
65;0.650000;-5.896088e+00
66;0.660000;-6.650473e+00
67;0.670000;-6.970968e+00
68;0.680000;-6.390842e+00
69;0.690000;-5.918851e+00
70;0.700000;-5.547552e+00
71;0.710000;-5.281478e+00
72;0.720000;-5.215701e+00
73;0.730000;-5.117959e+00
74;0.740000;-5.008785e+00
75;0.750000;-5.101242e+00
76;0.760000;-5.319324e+00
77;0.770000;-5.500323e+00
78;0.780000;-5.903902e+00
79;0.790000;-6.949707e+00
80;0.800000;-7.987146e+00
81;0.810000;-7.799057e+00
82;0.820000;-6.925750e+00
83;0.830000;-6.018806e+00
84;0.840000;-5.586841e+00
85;0.850000;-5.321692e+00
86;0.860000;-5.141064e+00
87;0.870000;-5.131043e+00
88;0.880000;-5.248134e+00
89;0.890000;-5.372533e+00
90;0.900000;-5.461457e+00
91;0.910000;-5.593513e+00
92;0.920000;-5.620374e+00
93;0.930000;-5.800854e+00
94;0.940000;-6.034361e+00
95;0.950000;-6.407277e+00
96;0.960000;-6.838346e+00
97;0.970000;-7.450392e+00
98;0.980000;-7.909026e+00
99;0.990000;-7.960918e+00
100;1.000000;-7.432313e+00
101;1.010000;-7.121485e+00
102;1.020000;-6.779932e+00
103;1.030000;-6.209981e+00
104;1.040000;-5.496810e+00
105;1.050000;-4.790550e+00
106;1.060000;-4.437602e+00
107;1.070000;-4.283707e+00
108;1.080000;-4.223569e+00
109;1.090000;-4.299271e+00
110;1.100000;-4.676219e+00
111;1.110000;-5.079790e+00
112;1.120000;-5.500858e+00
113;1.130000;-6.049146e+00
114;1.140000;-6.574494e+00
115;1.150000;-6.395613e+00
116;1.160000;-6.281916e+00
117;1.170000;-5.865127e+00
118;1.180000;-5.606373e+00
119;1.190000;-5.475181e+00
120;1.200000;-5.416874e+00
121;1.210000;-5.494809e+00
122;1.220000;-5.766661e+00
