frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-1.348266e+01
1;0.010000;-7.059246e+00
2;0.020000;-6.203329e+00
3;0.030000;-6.098352e+00
4;0.040000;-5.765958e+00
5;0.050000;-4.956472e+00
6;0.060000;-4.096348e+00
7;0.070000;-3.651020e+00
8;0.080000;-3.253127e+00
9;0.090000;-2.980056e+00
10;0.100000;-2.829346e+00
11;0.110000;-2.831295e+00
12;0.120000;-2.773235e+00
13;0.130000;-2.846615e+00
14;0.140000;-2.965031e+00
15;0.150000;-3.095779e+00
16;0.160000;-3.187350e+00
17;0.170000;-3.359678e+00
18;0.180000;-3.365738e+00
19;0.190000;-3.330732e+00
20;0.200000;-3.219386e+00
21;0.210000;-3.184478e+00
22;0.220000;-3.206851e+00
23;0.230000;-3.336489e+00
24;0.240000;-3.553745e+00
25;0.250000;-3.972932e+00
26;0.260000;-4.491447e+00
27;0.270000;-5.248342e+00
28;0.280000;-5.683699e+00
29;0.290000;-4.549159e+00
30;0.300000;-4.126389e+00
31;0.310000;-4.057915e+00
32;0.320000;-4.046223e+00
33;0.330000;-4.121870e+00
34;0.340000;-4.797385e+00
35;0.350000;-6.021403e+00
36;0.360000;-6.816172e+00
37;0.370000;-8.203007e+00
38;0.380000;-1.006969e+01
39;0.390000;-1.268357e+01
40;0.400000;-1.314222e+01
41;0.410000;-1.314349e+01
42;0.420000;-1.322642e+01
43;0.430000;-1.326380e+01
44;0.440000;-1.040637e+01
45;0.450000;-7.383627e+00
46;0.460000;-7.102344e+00
47;0.470000;-6.180901e+00
48;0.480000;-5.344139e+00
49;0.490000;-4.616471e+00
50;0.500000;-4.261048e+00
51;0.510000;-4.052440e+00
52;0.520000;-4.046092e+00
53;0.530000;-4.202913e+00
54;0.540000;-4.525819e+00
55;0.550000;-4.813541e+00
56;0.560000;-4.957581e+00
57;0.570000;-4.797724e+00
58;0.580000;-4.599979e+00
59;0.590000;-4.475782e+00
60;0.600000;-4.413616e+00
61;0.610000;-4.356343e+00
62;0.620000;-4.376506e+00
63;0.630000;-4.452095e+00
64;0.640000;-4.593497e+00
65;0.650000;-4.821577e+00
66;0.660000;-5.166997e+00
67;0.670000;-5.482254e+00
68;0.680000;-5.481445e+00
69;0.690000;-5.349682e+00
70;0.700000;-5.177010e+00
71;0.710000;-4.932939e+00
72;0.720000;-4.645224e+00
73;0.730000;-4.324677e+00
74;0.740000;-4.076267e+00
75;0.750000;-3.955575e+00
76;0.760000;-3.979603e+00
77;0.770000;-4.111065e+00
78;0.780000;-4.273710e+00
79;0.790000;-4.247287e+00
80;0.800000;-3.916452e+00
81;0.810000;-3.770644e+00
82;0.820000;-3.513829e+00
83;0.830000;-3.457768e+00
84;0.840000;-3.581035e+00
85;0.850000;-3.859690e+00
86;0.860000;-4.028960e+00
87;0.870000;-4.461301e+00
88;0.880000;-4.781168e+00
89;0.890000;-4.862665e+00
90;0.900000;-4.991491e+00
91;0.910000;-4.968831e+00
92;0.920000;-4.793609e+00
93;0.930000;-4.586357e+00
94;0.940000;-4.462181e+00
95;0.950000;-4.305281e+00
96;0.960000;-4.157799e+00
97;0.970000;-4.133539e+00
98;0.980000;-4.144733e+00
99;0.990000;-4.195417e+00
100;1.000000;-4.401256e+00
101;1.010000;-4.791177e+00
102;1.020000;-5.256297e+00
103;1.030000;-5.914104e+00
104;1.040000;-6.961081e+00
105;1.050000;-9.990951e+00
106;1.060000;-1.171227e+01
107;1.070000;-1.219632e+01
108;1.080000;-6.732286e+00
109;1.090000;-6.398493e+00
110;1.100000;-6.386936e+00
111;1.110000;-6.029212e+00
112;1.120000;-5.530704e+00
113;1.130000;-5.370175e+00
114;1.140000;-5.177159e+00
115;1.150000;-4.998222e+00
116;1.160000;-4.917128e+00
117;1.170000;-4.905825e+00
118;1.180000;-4.968060e+00
119;1.190000;-5.099462e+00
120;1.200000;-5.232009e+00
121;1.210000;-5.436301e+00
122;1.220000;-5.814461e+00
123;1.230000;-6.388567e+00
124;1.240000;-6.776358e+00
125;1.250000;-7.126629e+00
126;1.260000;-7.597985e+00
127;1.270000;-8.355289e+00
128;1.280000;-9.150251e+00
129;1.290000;-1.013270e+01
130;1.300000;-1.162890e+01
131;1.310000;-1.249277e+01
132;1.320000;-1.296651e+01
133;1.330000;-1.316677e+01
134;1.340000;-9.470348e+00
135;1.350000;-7.936059e+00
136;1.360000;-6.152906e+00
137;1.370000;-4.834665e+00
138;1.380000;-4.327041e+00
139;1.390000;-4.040041e+00
140;1.400000;-3.947779e+00
141;1.410000;-3.903512e+00
142;1.420000;-4.099636e+00
143;1.430000;-4.327908e+00
144;1.440000;-4.487650e+00
145;1.450000;-4.486893e+00
146;1.460000;-4.516966e+00
147;1.470000;-4.492537e+00
148;1.480000;-4.457966e+00
149;1.490000;-4.472552e+00
150;1.500000;-4.483581e+00
151;1.510000;-4.630462e+00
152;1.520000;-4.833619e+00
153;1.530000;-5.051777e+00
154;1.540000;-5.345398e+00
155;1.550000;-5.606478e+00
156;1.560000;-5.610114e+00
157;1.570000;-5.620623e+00
158;1.580000;-5.560737e+00
159;1.590000;-5.500759e+00
160;1.600000;-5.356646e+00
161;1.610000;-5.378513e+00
162;1.620000;-5.376092e+00
163;1.630000;-5.406679e+00
164;1.640000;-5.377023e+00
165;1.650000;-5.441873e+00
166;1.660000;-5.261269e+00
167;1.670000;-5.095740e+00
168;1.680000;-4.972023e+00
169;1.690000;-5.008490e+00
170;1.700000;-5.170878e+00
171;1.710000;-5.477640e+00
172;1.720000;-5.964350e+00
173;1.730000;-6.936597e+00
174;1.740000;-8.977663e+00
175;1.750000;-1.097975e+01
176;1.760000;-9.654912e+00
177;1.770000;-8.067633e+00
178;1.780000;-7.374193e+00
179;1.790000;-7.204224e+00
180;1.800000;-6.311843e+00
181;1.810000;-5.618351e+00
182;1.820000;-5.209343e+00
183;1.830000;-5.020875e+00
184;1.840000;-4.890113e+00
185;1.850000;-4.938432e+00
186;1.860000;-5.156151e+00
187;1.870000;-5.481842e+00
188;1.880000;-5.825681e+00
189;1.890000;-6.174286e+00
190;1.900000;-6.489318e+00
191;1.910000;-6.842813e+00
192;1.920000;-7.443720e+00
193;1.930000;-7.958491e+00
194;1.940000;-8.625413e+00
195;1.950000;-1.050978e+01
196;1.960000;-8.403344e+00
197;1.970000;-8.373385e+00
198;1.980000;-7.827677e+00
199;1.990000;-7.747258e+00
200;2.000000;-7.717459e+00
201;2.010000;-8.200894e+00
202;2.020000;-7.976456e+00
203;2.030000;-7.465220e+00
204;2.040000;-6.437376e+00
205;2.050000;-5.987368e+00
206;2.060000;-5.743505e+00
207;2.070000;-5.508162e+00
208;2.080000;-5.327506e+00
209;2.090000;-5.349362e+00
210;2.100000;-5.497249e+00
211;2.110000;-5.674345e+00
212;2.120000;-5.960703e+00
213;2.130000;-6.483557e+00
214;2.140000;-7.147166e+00
215;2.150000;-6.988495e+00
216;2.160000;-6.744004e+00
217;2.170000;-6.528834e+00
218;2.180000;-6.398083e+00
219;2.190000;-6.428151e+00
220;2.200000;-6.622949e+00
221;2.210000;-6.752381e+00
222;2.220000;-6.941954e+00
223;2.230000;-7.223382e+00
224;2.240000;-7.316418e+00
225;2.250000;-6.901520e+00
226;2.260000;-6.406549e+00
227;2.270000;-5.873980e+00
228;2.280000;-5.575780e+00
229;2.290000;-5.254498e+00
230;2.300000;-5.117045e+00
231;2.310000;-4.994349e+00
232;2.320000;-5.024895e+00
233;2.330000;-5.017018e+00
234;2.340000;-5.128082e+00
235;2.350000;-5.140145e+00
236;2.360000;-5.223624e+00
237;2.370000;-5.091668e+00
238;2.380000;-4.971064e+00
239;2.390000;-4.796508e+00
240;2.400000;-4.641394e+00
241;2.410000;-4.580834e+00
242;2.420000;-4.655636e+00
243;2.430000;-4.823660e+00
244;2.440000;-5.117064e+00
245;2.450000;-5.644481e+00
246;2.460000;-6.274872e+00
247;2.470000;-7.123631e+00
248;2.480000;-7.794162e+00
249;2.490000;-7.769209e+00
250;2.500000;-7.240582e+00
251;2.510000;-6.366489e+00
252;2.520000;-5.722054e+00
253;2.530000;-5.246583e+00
254;2.540000;-4.934287e+00
255;2.550000;-4.738540e+00
256;2.560000;-4.638267e+00
257;2.570000;-4.629337e+00
258;2.580000;-4.641948e+00
259;2.590000;-4.740393e+00
260;2.600000;-4.940712e+00
261;2.610000;-5.263542e+00
262;2.620000;-5.660830e+00
263;2.630000;-6.476232e+00
264;2.640000;-7.865083e+00
265;2.650000;-1.046100e+01
266;2.660000;-1.210474e+01
267;2.670000;-1.240215e+01
268;2.680000;-9.582482e+00
269;2.690000;-7.817546e+00
270;2.700000;-7.653913e+00
271;2.710000;-7.551799e+00
272;2.720000;-7.517367e+00
273;2.730000;-7.626792e+00
274;2.740000;-8.460486e+00
275;2.750000;-8.076015e+00
276;2.760000;-7.710927e+00
277;2.770000;-7.471281e+00
278;2.780000;-7.210124e+00
279;2.790000;-6.969691e+00
280;2.800000;-6.860404e+00
281;2.810000;-6.751582e+00
282;2.820000;-6.511630e+00
283;2.830000;-6.397305e+00
284;2.840000;-6.319072e+00
285;2.850000;-6.201595e+00
286;2.860000;-6.099640e+00
287;2.870000;-6.017441e+00
288;2.880000;-5.922705e+00
289;2.890000;-5.827333e+00
290;2.900000;-5.863443e+00
291;2.910000;-6.036781e+00
292;2.920000;-6.315504e+00
293;2.930000;-6.718422e+00
294;2.940000;-7.513851e+00
295;2.950000;-8.831993e+00
296;2.960000;-9.523263e+00
297;2.970000;-1.197027e+01
298;2.980000;-1.184157e+01
299;2.990000;-1.129974e+01
300;3.000000;-1.080219e+01
301;3.010000;-1.055769e+01
302;3.020000;-1.011381e+01
303;3.030000;-9.861389e+00
304;3.040000;-9.765508e+00
305;3.050000;-9.720517e+00
306;3.060000;-9.622718e+00
307;3.070000;-9.683983e+00
308;3.080000;-9.793525e+00
309;3.090000;-9.935548e+00
310;3.100000;-9.970324e+00
311;3.110000;-9.949053e+00
312;3.120000;-9.966346e+00
313;3.130000;-1.000392e+01
314;3.140000;-9.907050e+00
315;3.150000;-9.975874e+00
316;3.160000;-1.009864e+01
317;3.170000;-1.016628e+01
318;3.180000;-1.014130e+01
319;3.190000;-1.017784e+01
320;3.200000;-1.013182e+01
321;3.210000;-1.020697e+01
322;3.220000;-1.037385e+01
323;3.230000;-1.054164e+01
324;3.240000;-1.077952e+01
325;3.250000;-1.120644e+01
326;3.260000;-1.173527e+01
327;3.270000;-1.210985e+01
328;3.280000;-1.274217e+01
329;3.290000;-1.305719e+01
330;3.300000;-1.278120e+01
331;3.310000;-1.139180e+01
332;3.320000;-1.021099e+01
333;3.330000;-9.244623e+00
334;3.340000;-8.056005e+00
335;3.350000;-7.302608e+00
336;3.360000;-6.603870e+00
337;3.370000;-5.633073e+00
338;3.380000;-5.052554e+00
339;3.390000;-4.718026e+00
340;3.400000;-4.707311e+00
341;3.410000;-4.759720e+00
342;3.420000;-4.933689e+00
343;3.430000;-5.146494e+00
344;3.440000;-5.383419e+00
345;3.450000;-5.171345e+00
346;3.460000;-4.676631e+00
347;3.470000;-4.180184e+00
348;3.480000;-4.000780e+00
349;3.490000;-3.756433e+00
350;3.500000;-3.526676e+00
351;3.510000;-3.506148e+00
352;3.520000;-3.485929e+00
353;3.530000;-3.362824e+00
354;3.540000;-3.332865e+00
355;3.550000;-3.322564e+00
356;3.560000;-3.274499e+00
357;3.570000;-3.370210e+00
358;3.580000;-3.604562e+00
359;3.590000;-3.919712e+00
360;3.600000;-4.417119e+00
361;3.610000;-5.139512e+00
362;3.620000;-6.279901e+00
363;3.630000;-7.467690e+00
364;3.640000;-8.026628e+00
365;3.650000;-7.748348e+00
366;3.660000;-5.929003e+00
367;3.670000;-4.813161e+00
368;3.680000;-4.186921e+00
369;3.690000;-3.983263e+00
370;3.700000;-3.747176e+00
371;3.710000;-3.641262e+00
