frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.486026e-02;-8.418130e+00
1;0.010000;1.068972e-02;-9.076945e+00
2;0.020000;4.388633e-02;-6.252305e+00
3;0.030000;9.055781e-02;-4.803534e+00
4;0.040000;1.318238e-01;-4.052577e+00
5;0.050000;1.589886e-01;-3.677846e+00
6;0.060000;1.839402e-01;-3.386289e+00
7;0.070000;1.875523e-01;-3.347395e+00
8;0.080000;1.752321e-01;-3.483288e+00
9;0.090000;1.532194e-01;-3.751768e+00
10;0.100000;1.363070e-01;-3.985692e+00
11;0.110000;1.158645e-01;-4.310668e+00
12;0.120000;1.151207e-01;-4.323549e+00
13;0.130000;1.197035e-01;-4.245474e+00
14;0.140000;1.227116e-01;-4.195837e+00
15;0.150000;1.261346e-01;-4.140810e+00
16;0.160000;1.277301e-01;-4.115671e+00
17;0.170000;1.325680e-01;-4.041319e+00
18;0.180000;1.366562e-01;-3.980574e+00
19;0.190000;1.401490e-01;-3.930098e+00
20;0.200000;1.390364e-01;-3.946040e+00
21;0.210000;1.380766e-01;-3.959893e+00
22;0.220000;1.342936e-01;-4.015454e+00
23;0.230000;1.323302e-01;-4.044910e+00
24;0.240000;1.311302e-01;-4.063129e+00
25;0.250000;1.311044e-01;-4.063522e+00
26;0.260000;1.308259e-01;-4.067776e+00
27;0.270000;1.319667e-01;-4.050412e+00
28;0.280000;1.308219e-01;-4.067837e+00
29;0.290000;1.248511e-01;-4.161267e+00
30;0.300000;1.148222e-01;-4.328742e+00
31;0.310000;1.013354e-01;-4.578638e+00
32;0.320000;8.278801e-02;-4.982944e+00
33;0.330000;6.084969e-02;-5.598697e+00
34;0.340000;4.360361e-02;-6.265231e+00
35;0.350000;2.779317e-02;-7.165930e+00
36;0.360000;1.476124e-02;-8.431500e+00
37;0.370000;9.343048e-03;-9.346246e+00
38;0.380000;7.224143e-03;-9.860653e+00
39;0.390000;6.829731e-03;-9.972939e+00
40;0.400000;6.470178e-03;-1.008110e+01
41;0.410000;6.465591e-03;-1.008252e+01
42;0.420000;6.407074e-03;-1.010071e+01
43;0.430000;6.848495e-03;-9.967453e+00
44;0.440000;8.626128e-03;-9.505919e+00
45;0.450000;9.453581e-03;-9.322723e+00
46;0.460000;2.060429e-02;-7.764513e+00
47;0.470000;1.020259e-01;-4.565057e+00
48;0.480000;1.261683e-01;-4.140277e+00
49;0.490000;1.405939e-01;-3.923760e+00
50;0.500000;1.540889e-01;-3.740451e+00
51;0.510000;1.622574e-01;-3.637143e+00
52;0.520000;1.369999e-01;-3.975549e+00
53;0.530000;1.220453e-01;-4.206726e+00
54;0.540000;1.093362e-01;-4.426654e+00
55;0.550000;9.241994e-02;-4.762825e+00
56;0.560000;7.641724e-02;-5.143094e+00
57;0.570000;5.902535e-02;-5.659577e+00
58;0.580000;4.309379e-02;-6.288753e+00
59;0.590000;3.058283e-02;-6.974633e+00
60;0.600000;1.913264e-02;-7.912719e+00
61;0.610000;1.181706e-02;-8.876423e+00
62;0.620000;7.832284e-03;-9.699002e+00
63;0.630000;6.255818e-03;-1.014849e+01
64;0.640000;4.397791e-03;-1.085331e+01
65;0.650000;1.579570e-03;-1.290121e+01
66;0.660000;2.013600e-03;-1.241566e+01
67;0.670000;4.835197e-03;-1.066367e+01
68;0.680000;7.390257e-03;-9.815186e+00
69;0.690000;2.922409e-02;-7.065524e+00
70;0.700000;5.288068e-02;-5.879435e+00
71;0.710000;7.475358e-02;-5.187116e+00
72;0.720000;9.332456e-02;-4.743344e+00
73;0.730000;1.082556e-01;-4.446521e+00
74;0.740000;1.195109e-01;-4.248694e+00
75;0.750000;1.245226e-01;-4.166536e+00
76;0.760000;1.272287e-01;-4.123538e+00
77;0.770000;1.281393e-01;-4.109275e+00
78;0.780000;1.265777e-01;-4.133798e+00
79;0.790000;1.240396e-01;-4.174309e+00
80;0.800000;1.237006e-01;-4.179781e+00
81;0.810000;1.217773e-01;-4.211123e+00
82;0.820000;1.195353e-01;-4.248287e+00
83;0.830000;1.214532e-01;-4.216453e+00
84;0.840000;1.217762e-01;-4.211141e+00
85;0.850000;1.194561e-01;-4.249612e+00
86;0.860000;1.135813e-01;-4.350473e+00
87;0.870000;1.036319e-01;-4.533819e+00
88;0.880000;8.907259e-02;-4.836607e+00
89;0.890000;7.299344e-02;-5.234771e+00
90;0.900000;5.469818e-02;-5.811850e+00
91;0.910000;3.894997e-02;-6.490954e+00
92;0.920000;3.074382e-02;-6.964133e+00
