frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-5.775100e+00
1;0.010000;-6.177752e+00
2;0.020000;-6.749560e+00
3;0.030000;-7.950453e+00
4;0.040000;-9.465637e+00
5;0.050000;-9.479920e+00
6;0.060000;-9.044285e+00
7;0.070000;-8.784623e+00
8;0.080000;-8.539403e+00
9;0.090000;-7.904744e+00
10;0.100000;-7.548825e+00
11;0.110000;-7.195693e+00
12;0.120000;-7.042324e+00
13;0.130000;-7.040420e+00
14;0.140000;-7.250454e+00
15;0.150000;-7.542149e+00
16;0.160000;-8.267079e+00
17;0.170000;-9.325223e+00
18;0.180000;-1.028787e+01
19;0.190000;-1.142862e+01
20;0.200000;-1.278176e+01
21;0.210000;-9.723042e+00
22;0.220000;-9.213698e+00
23;0.230000;-7.435308e+00
24;0.240000;-5.849248e+00
25;0.250000;-5.326942e+00
26;0.260000;-4.955012e+00
27;0.270000;-4.614736e+00
28;0.280000;-4.441373e+00
29;0.290000;-4.457619e+00
30;0.300000;-4.393057e+00
31;0.310000;-4.329224e+00
32;0.320000;-4.355897e+00
33;0.330000;-4.380499e+00
34;0.340000;-4.339241e+00
35;0.350000;-4.353382e+00
36;0.360000;-4.470770e+00
37;0.370000;-4.620747e+00
38;0.380000;-4.795894e+00
39;0.390000;-5.152400e+00
40;0.400000;-5.696698e+00
41;0.410000;-6.245029e+00
42;0.420000;-6.665297e+00
43;0.430000;-6.927352e+00
44;0.440000;-6.908709e+00
45;0.450000;-6.792338e+00
46;0.460000;-6.801095e+00
47;0.470000;-6.870672e+00
48;0.480000;-6.922686e+00
49;0.490000;-6.985740e+00
50;0.500000;-7.228441e+00
51;0.510000;-7.365135e+00
52;0.520000;-7.451157e+00
53;0.530000;-7.454758e+00
54;0.540000;-7.436730e+00
55;0.550000;-7.494796e+00
56;0.560000;-7.711282e+00
57;0.570000;-8.093941e+00
58;0.580000;-8.402994e+00
59;0.590000;-8.449570e+00
60;0.600000;-7.673042e+00
61;0.610000;-7.033251e+00
62;0.620000;-6.531534e+00
63;0.630000;-6.085340e+00
64;0.640000;-5.673711e+00
65;0.650000;-5.283256e+00
66;0.660000;-5.027033e+00
67;0.670000;-4.819450e+00
68;0.680000;-4.713842e+00
69;0.690000;-4.838883e+00
70;0.700000;-5.012038e+00
71;0.710000;-5.238079e+00
72;0.720000;-5.551981e+00
73;0.730000;-5.840456e+00
74;0.740000;-5.604927e+00
75;0.750000;-5.449234e+00
76;0.760000;-5.164219e+00
77;0.770000;-4.950672e+00
78;0.780000;-4.831762e+00
79;0.790000;-4.715918e+00
80;0.800000;-4.608150e+00
81;0.810000;-4.632450e+00
82;0.820000;-4.766258e+00
83;0.830000;-4.970686e+00
84;0.840000;-5.300594e+00
85;0.850000;-5.917431e+00
86;0.860000;-6.957588e+00
87;0.870000;-8.950409e+00
88;0.880000;-9.967916e+00
