frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-6.847557e+00
1;0.010000;-5.948890e+00
2;0.020000;-5.336288e+00
3;0.030000;-5.186740e+00
4;0.040000;-5.118557e+00
5;0.050000;-5.185802e+00
6;0.060000;-5.482575e+00
7;0.070000;-6.200498e+00
8;0.080000;-6.219685e+00
9;0.090000;-6.187119e+00
10;0.100000;-6.078403e+00
11;0.110000;-5.725001e+00
12;0.120000;-5.556859e+00
13;0.130000;-5.588064e+00
14;0.140000;-5.636006e+00
15;0.150000;-5.672390e+00
16;0.160000;-5.894370e+00
17;0.170000;-5.961209e+00
18;0.180000;-6.022949e+00
19;0.190000;-5.979748e+00
20;0.200000;-5.892624e+00
21;0.210000;-5.815339e+00
22;0.220000;-5.594462e+00
23;0.230000;-5.396908e+00
24;0.240000;-5.148278e+00
25;0.250000;-5.043488e+00
26;0.260000;-5.003980e+00
27;0.270000;-5.123318e+00
28;0.280000;-5.308464e+00
29;0.290000;-5.704503e+00
30;0.300000;-6.025786e+00
31;0.310000;-6.186409e+00
32;0.320000;-6.105784e+00
33;0.330000;-5.811522e+00
34;0.340000;-5.404570e+00
35;0.350000;-5.272919e+00
36;0.360000;-5.098001e+00
37;0.370000;-4.792205e+00
38;0.380000;-4.732669e+00
39;0.390000;-4.775146e+00
40;0.400000;-4.750352e+00
41;0.410000;-4.659690e+00
42;0.420000;-4.834460e+00
43;0.430000;-4.833303e+00
44;0.440000;-4.827650e+00
45;0.450000;-4.879356e+00
46;0.460000;-5.120596e+00
47;0.470000;-5.212420e+00
48;0.480000;-5.457439e+00
49;0.490000;-5.825447e+00
50;0.500000;-6.092569e+00
51;0.510000;-6.415846e+00
52;0.520000;-6.994261e+00
53;0.530000;-7.344976e+00
54;0.540000;-7.510072e+00
55;0.550000;-7.705124e+00
56;0.560000;-7.714045e+00
57;0.570000;-7.876924e+00
58;0.580000;-8.216713e+00
59;0.590000;-8.291324e+00
60;0.600000;-8.368770e+00
61;0.610000;-8.524587e+00
62;0.620000;-8.460354e+00
63;0.630000;-8.430882e+00
64;0.640000;-8.372115e+00
65;0.650000;-8.332007e+00
66;0.660000;-8.366918e+00
67;0.670000;-8.408894e+00
68;0.680000;-8.275554e+00
69;0.690000;-8.401246e+00
70;0.700000;-8.405938e+00
71;0.710000;-8.254908e+00
72;0.720000;-8.250839e+00
73;0.730000;-8.074742e+00
74;0.740000;-8.038464e+00
75;0.750000;-7.661771e+00
76;0.760000;-7.692060e+00
77;0.770000;-7.423722e+00
78;0.780000;-7.504058e+00
79;0.790000;-7.491500e+00
80;0.800000;-7.698013e+00
81;0.810000;-7.627988e+00
82;0.820000;-7.728025e+00
83;0.830000;-7.606604e+00
84;0.840000;-7.578637e+00
85;0.850000;-7.574633e+00
86;0.860000;-7.630369e+00
87;0.870000;-7.808432e+00
88;0.880000;-7.957836e+00
89;0.890000;-8.020719e+00
90;0.900000;-8.183225e+00
91;0.910000;-8.363245e+00
92;0.920000;-7.938331e+00
93;0.930000;-6.965868e+00
94;0.940000;-6.484647e+00
95;0.950000;-6.360347e+00
96;0.960000;-6.280029e+00
97;0.970000;-6.144002e+00
98;0.980000;-5.889210e+00
99;0.990000;-5.945533e+00
100;1.000000;-5.920252e+00
101;1.010000;-5.921181e+00
102;1.020000;-6.019889e+00
103;1.030000;-6.362409e+00
104;1.040000;-6.208475e+00
105;1.050000;-5.705459e+00
106;1.060000;-5.193568e+00
107;1.070000;-5.010576e+00
108;1.080000;-4.931931e+00
109;1.090000;-4.891149e+00
110;1.100000;-5.062391e+00
111;1.110000;-5.415337e+00
112;1.120000;-5.555487e+00
113;1.130000;-5.718907e+00
114;1.140000;-5.963092e+00
115;1.150000;-5.951965e+00
116;1.160000;-5.950714e+00
117;1.170000;-6.070544e+00
118;1.180000;-5.995414e+00
119;1.190000;-5.742551e+00
120;1.200000;-5.501757e+00
121;1.210000;-5.188710e+00
122;1.220000;-4.941068e+00
123;1.230000;-4.900240e+00
124;1.240000;-4.971089e+00
125;1.250000;-5.153128e+00
126;1.260000;-5.501146e+00
127;1.270000;-5.804776e+00
128;1.280000;-5.789309e+00
129;1.290000;-5.521977e+00
130;1.300000;-5.002565e+00
131;1.310000;-4.799922e+00
132;1.320000;-4.634552e+00
133;1.330000;-4.670065e+00
134;1.340000;-4.839524e+00
135;1.350000;-5.278951e+00
136;1.360000;-5.704321e+00
137;1.370000;-6.921214e+00
138;1.380000;-8.087472e+00
139;1.390000;-8.145487e+00
140;1.400000;-8.321575e+00
141;1.410000;-8.363376e+00
142;1.420000;-8.159009e+00
143;1.430000;-7.567583e+00
144;1.440000;-7.217345e+00
145;1.450000;-7.082999e+00
146;1.460000;-6.921713e+00
147;1.470000;-6.858452e+00
148;1.480000;-6.838809e+00
149;1.490000;-6.674060e+00
150;1.500000;-6.439708e+00
151;1.510000;-6.210802e+00
152;1.520000;-5.977369e+00
153;1.530000;-5.809177e+00
154;1.540000;-5.636587e+00
155;1.550000;-5.519650e+00
156;1.560000;-5.411245e+00
157;1.570000;-5.540625e+00
158;1.580000;-5.707080e+00
159;1.590000;-6.027360e+00
160;1.600000;-6.457968e+00
161;1.610000;-7.442856e+00
162;1.620000;-7.595126e+00
163;1.630000;-7.829762e+00
164;1.640000;-7.924512e+00
165;1.650000;-8.092627e+00
166;1.660000;-8.246393e+00
167;1.670000;-8.182520e+00
168;1.680000;-6.945699e+00
169;1.690000;-6.156604e+00
170;1.700000;-5.429085e+00
171;1.710000;-5.099509e+00
172;1.720000;-4.920787e+00
