frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-5.196588e+00
1;0.010000;-5.021041e+00
2;0.020000;-4.839042e+00
3;0.030000;-4.896377e+00
4;0.040000;-5.043525e+00
5;0.050000;-5.345354e+00
6;0.060000;-5.562903e+00
7;0.070000;-6.073792e+00
8;0.080000;-6.404006e+00
9;0.090000;-6.670541e+00
10;0.100000;-6.847591e+00
11;0.110000;-6.857041e+00
12;0.120000;-6.960606e+00
13;0.130000;-6.738296e+00
14;0.140000;-6.481505e+00
15;0.150000;-6.028971e+00
16;0.160000;-5.841475e+00
17;0.170000;-5.587770e+00
18;0.180000;-5.513460e+00
19;0.190000;-5.431582e+00
20;0.200000;-5.546471e+00
21;0.210000;-5.703175e+00
22;0.220000;-5.998775e+00
23;0.230000;-6.258463e+00
24;0.240000;-6.752106e+00
25;0.250000;-6.978719e+00
26;0.260000;-6.873159e+00
27;0.270000;-6.587029e+00
28;0.280000;-6.090961e+00
29;0.290000;-5.887486e+00
30;0.300000;-5.842378e+00
31;0.310000;-5.900939e+00
32;0.320000;-6.054803e+00
33;0.330000;-6.536036e+00
34;0.340000;-7.004089e+00
35;0.350000;-7.477071e+00
36;0.360000;-7.623921e+00
37;0.370000;-7.370069e+00
38;0.380000;-7.244927e+00
39;0.390000;-7.190740e+00
40;0.400000;-6.941187e+00
41;0.410000;-5.798680e+00
42;0.420000;-5.027951e+00
43;0.430000;-4.537223e+00
44;0.440000;-4.319320e+00
45;0.450000;-4.242708e+00
46;0.460000;-4.295557e+00
47;0.470000;-4.583025e+00
48;0.480000;-5.128735e+00
49;0.490000;-5.741021e+00
50;0.500000;-6.267502e+00
51;0.510000;-7.469416e+00
52;0.520000;-7.561298e+00
53;0.530000;-7.118995e+00
54;0.540000;-6.591363e+00
55;0.550000;-6.423265e+00
56;0.560000;-6.324677e+00
57;0.570000;-6.364712e+00
58;0.580000;-6.483036e+00
59;0.590000;-6.863583e+00
60;0.600000;-6.976046e+00
61;0.610000;-7.070170e+00
62;0.620000;-7.170624e+00
63;0.630000;-7.149506e+00
64;0.640000;-7.058309e+00
65;0.650000;-7.043077e+00
66;0.660000;-7.036405e+00
67;0.670000;-7.014456e+00
68;0.680000;-7.031385e+00
69;0.690000;-7.042061e+00
70;0.700000;-7.102538e+00
71;0.710000;-7.223958e+00
72;0.720000;-7.229928e+00
73;0.730000;-7.159727e+00
74;0.740000;-7.310073e+00
75;0.750000;-7.380654e+00
76;0.760000;-7.504053e+00
77;0.770000;-7.741709e+00
78;0.780000;-8.174254e+00
79;0.790000;-8.434539e+00
80;0.800000;-8.925347e+00
81;0.810000;-9.194699e+00
82;0.820000;-9.429860e+00
83;0.830000;-1.002047e+01
84;0.840000;-1.000921e+01
85;0.850000;-9.037348e+00
86;0.860000;-8.675173e+00
87;0.870000;-8.678658e+00
88;0.880000;-8.560321e+00
89;0.890000;-8.194070e+00
90;0.900000;-8.305768e+00
91;0.910000;-7.908353e+00
92;0.920000;-7.288564e+00
93;0.930000;-6.878380e+00
94;0.940000;-6.913792e+00
95;0.950000;-6.916633e+00
96;0.960000;-7.078655e+00
97;0.970000;-7.551751e+00
98;0.980000;-7.778471e+00
99;0.990000;-7.456586e+00
100;1.000000;-6.497693e+00
101;1.010000;-5.830723e+00
102;1.020000;-5.129335e+00
103;1.030000;-4.773549e+00
104;1.040000;-4.393577e+00
105;1.050000;-4.263573e+00
106;1.060000;-4.280629e+00
107;1.070000;-4.462040e+00
108;1.080000;-4.654737e+00
109;1.090000;-5.018653e+00
110;1.100000;-5.205813e+00
111;1.110000;-5.331869e+00
112;1.120000;-5.290896e+00
113;1.130000;-5.282171e+00
114;1.140000;-5.270169e+00
115;1.150000;-5.363320e+00
116;1.160000;-5.312776e+00
117;1.170000;-5.341368e+00
118;1.180000;-5.369903e+00
119;1.190000;-5.455975e+00
120;1.200000;-5.423779e+00
121;1.210000;-5.144772e+00
122;1.220000;-4.568481e+00
123;1.230000;-4.212304e+00
124;1.240000;-4.062041e+00
125;1.250000;-4.002385e+00
126;1.260000;-3.981579e+00
127;1.270000;-4.182805e+00
128;1.280000;-4.403178e+00
129;1.290000;-4.485703e+00
130;1.300000;-4.585321e+00
131;1.310000;-4.852875e+00
132;1.320000;-5.117861e+00
133;1.330000;-5.505114e+00
134;1.340000;-5.726645e+00
135;1.350000;-5.758713e+00
136;1.360000;-5.319249e+00
137;1.370000;-5.144882e+00
138;1.380000;-5.075673e+00
139;1.390000;-5.233886e+00
140;1.400000;-5.233258e+00
141;1.410000;-5.455076e+00
142;1.420000;-5.372373e+00
143;1.430000;-5.320539e+00
144;1.440000;-5.275372e+00
145;1.450000;-5.372900e+00
146;1.460000;-5.397937e+00
147;1.470000;-5.611079e+00
148;1.480000;-5.735808e+00
149;1.490000;-5.838769e+00
150;1.500000;-5.953012e+00
151;1.510000;-6.036833e+00
152;1.520000;-6.087385e+00
153;1.530000;-5.907512e+00
154;1.540000;-5.698464e+00
155;1.550000;-5.393877e+00
156;1.560000;-5.294449e+00
157;1.570000;-5.293699e+00
158;1.580000;-5.416090e+00
159;1.590000;-5.629243e+00
160;1.600000;-5.846145e+00
161;1.610000;-5.961088e+00
162;1.620000;-5.661047e+00
163;1.630000;-5.417123e+00
164;1.640000;-5.243602e+00
165;1.650000;-5.163011e+00
166;1.660000;-5.151376e+00
167;1.670000;-5.228338e+00
168;1.680000;-5.419683e+00
169;1.690000;-5.655990e+00
170;1.700000;-6.062935e+00
171;1.710000;-6.193989e+00
172;1.720000;-6.419827e+00
173;1.730000;-5.825270e+00
174;1.740000;-5.647221e+00
175;1.750000;-5.484735e+00
176;1.760000;-5.387173e+00
177;1.770000;-5.308030e+00
178;1.780000;-5.558950e+00
179;1.790000;-5.695304e+00
180;1.800000;-5.864322e+00
181;1.810000;-6.109099e+00
182;1.820000;-6.295733e+00
183;1.830000;-6.038797e+00
184;1.840000;-5.705878e+00
185;1.850000;-5.331399e+00
186;1.860000;-5.140371e+00
187;1.870000;-5.020836e+00
188;1.880000;-4.965462e+00
189;1.890000;-4.897236e+00
190;1.900000;-4.992762e+00
191;1.910000;-4.998940e+00
192;1.920000;-4.954309e+00
193;1.930000;-5.001559e+00
194;1.940000;-5.182555e+00
195;1.950000;-5.365853e+00
196;1.960000;-5.685259e+00
197;1.970000;-6.091739e+00
198;1.980000;-6.496935e+00
199;1.990000;-6.550195e+00
200;2.000000;-6.122411e+00
201;2.010000;-5.855892e+00
202;2.020000;-5.777316e+00
203;2.030000;-5.739497e+00
204;2.040000;-5.781031e+00
205;2.050000;-5.927606e+00
206;2.060000;-6.112935e+00
207;2.070000;-6.305280e+00
208;2.080000;-6.456221e+00
209;2.090000;-6.609569e+00
210;2.100000;-6.867832e+00
211;2.110000;-6.523592e+00
212;2.120000;-5.999933e+00
213;2.130000;-5.834141e+00
214;2.140000;-5.738724e+00
215;2.150000;-5.741028e+00
216;2.160000;-5.924774e+00
217;2.170000;-6.498817e+00
218;2.180000;-7.094214e+00
219;2.190000;-7.893229e+00
220;2.200000;-8.261745e+00
221;2.210000;-8.872150e+00
222;2.220000;-8.679772e+00
223;2.230000;-7.823308e+00
224;2.240000;-7.014174e+00
225;2.250000;-6.576131e+00
226;2.260000;-6.078001e+00
227;2.270000;-5.666116e+00
228;2.280000;-5.420502e+00
229;2.290000;-5.052575e+00
230;2.300000;-4.888039e+00
231;2.310000;-4.501326e+00
232;2.320000;-4.328199e+00
233;2.330000;-4.201246e+00
234;2.340000;-4.157146e+00
235;2.350000;-4.028155e+00
236;2.360000;-4.121181e+00
237;2.370000;-4.109764e+00
238;2.380000;-4.140177e+00
239;2.390000;-4.134983e+00
240;2.400000;-4.392108e+00
241;2.410000;-4.651419e+00
242;2.420000;-5.112433e+00
243;2.430000;-5.641754e+00
244;2.440000;-7.953018e+00
245;2.450000;-8.562053e+00
246;2.460000;-6.866534e+00
247;2.470000;-6.420053e+00
248;2.480000;-6.035264e+00
249;2.490000;-5.705220e+00
250;2.500000;-4.844281e+00
251;2.510000;-4.678649e+00
252;2.520000;-4.541558e+00
253;2.530000;-4.432852e+00
254;2.540000;-4.318795e+00
255;2.550000;-4.434783e+00
256;2.560000;-4.477570e+00
257;2.570000;-4.441346e+00
258;2.580000;-4.501342e+00
259;2.590000;-4.547835e+00
260;2.600000;-4.732146e+00
261;2.610000;-4.773538e+00
262;2.620000;-4.922808e+00
263;2.630000;-4.924894e+00
264;2.640000;-5.027355e+00
265;2.650000;-5.010649e+00
266;2.660000;-5.108852e+00
267;2.670000;-5.134749e+00
268;2.680000;-5.239935e+00
269;2.690000;-5.290807e+00
270;2.700000;-5.443924e+00
271;2.710000;-5.484108e+00
272;2.720000;-5.710177e+00
273;2.730000;-5.893244e+00
274;2.740000;-6.216166e+00
275;2.750000;-6.519376e+00
276;2.760000;-6.971637e+00
277;2.770000;-7.015737e+00
278;2.780000;-6.865104e+00
279;2.790000;-6.695302e+00
280;2.800000;-6.688599e+00
281;2.810000;-6.644580e+00
282;2.820000;-6.433376e+00
283;2.830000;-5.607016e+00
