frameIndex;frameTime;pcm_LOGenergy
0;0.000000;-3.590769e+00
1;0.010000;-3.656777e+00
2;0.020000;-3.891348e+00
3;0.030000;-4.202184e+00
4;0.040000;-4.577978e+00
5;0.050000;-5.134501e+00
6;0.060000;-6.026772e+00
7;0.070000;-6.720628e+00
8;0.080000;-7.123719e+00
9;0.090000;-7.035801e+00
10;0.100000;-6.195477e+00
11;0.110000;-5.505874e+00
12;0.120000;-4.923254e+00
13;0.130000;-4.480324e+00
14;0.140000;-4.269814e+00
15;0.150000;-4.208990e+00
16;0.160000;-4.314606e+00
17;0.170000;-4.596863e+00
18;0.180000;-5.136265e+00
19;0.190000;-5.851580e+00
20;0.200000;-7.277745e+00
21;0.210000;-9.987802e+00
22;0.220000;-1.113189e+01
23;0.230000;-9.815356e+00
24;0.240000;-9.104930e+00
25;0.250000;-7.317094e+00
26;0.260000;-5.296935e+00
27;0.270000;-4.767664e+00
28;0.280000;-4.409345e+00
29;0.290000;-4.148145e+00
30;0.300000;-4.037911e+00
31;0.310000;-4.202418e+00
32;0.320000;-4.304018e+00
33;0.330000;-4.508090e+00
34;0.340000;-4.863230e+00
35;0.350000;-5.205839e+00
36;0.360000;-5.551243e+00
37;0.370000;-6.283518e+00
38;0.380000;-7.299844e+00
39;0.390000;-8.071526e+00
40;0.400000;-8.605678e+00
41;0.410000;-8.577357e+00
42;0.420000;-8.227589e+00
43;0.430000;-7.727232e+00
44;0.440000;-7.153484e+00
45;0.450000;-6.524242e+00
46;0.460000;-6.223835e+00
47;0.470000;-5.903356e+00
48;0.480000;-5.685876e+00
49;0.490000;-5.661346e+00
50;0.500000;-5.646708e+00
51;0.510000;-5.640433e+00
52;0.520000;-5.655348e+00
53;0.530000;-5.631642e+00
54;0.540000;-5.552718e+00
55;0.550000;-5.442080e+00
56;0.560000;-5.404617e+00
57;0.570000;-5.267480e+00
58;0.580000;-5.194000e+00
59;0.590000;-4.996334e+00
60;0.600000;-4.870171e+00
61;0.610000;-4.658989e+00
62;0.620000;-4.544115e+00
63;0.630000;-4.374205e+00
64;0.640000;-4.319892e+00
65;0.650000;-4.162021e+00
66;0.660000;-4.130622e+00
67;0.670000;-4.063020e+00
68;0.680000;-4.062274e+00
69;0.690000;-4.044226e+00
70;0.700000;-4.085655e+00
71;0.710000;-4.104391e+00
72;0.720000;-4.171810e+00
73;0.730000;-4.185230e+00
74;0.740000;-4.208858e+00
75;0.750000;-4.261692e+00
76;0.760000;-4.259479e+00
77;0.770000;-4.267639e+00
78;0.780000;-4.338311e+00
79;0.790000;-4.396122e+00
80;0.800000;-4.565374e+00
81;0.810000;-4.804166e+00
82;0.820000;-5.132003e+00
83;0.830000;-5.549594e+00
84;0.840000;-6.181039e+00
85;0.850000;-6.825845e+00
86;0.860000;-7.593414e+00
87;0.870000;-8.344537e+00
88;0.880000;-9.265366e+00
89;0.890000;-1.062483e+01
90;0.900000;-8.695694e+00
91;0.910000;-6.102302e+00
92;0.920000;-5.016766e+00
93;0.930000;-4.398232e+00
94;0.940000;-3.954001e+00
95;0.950000;-3.671683e+00
96;0.960000;-3.610283e+00
97;0.970000;-3.667866e+00
98;0.980000;-3.858357e+00
99;0.990000;-4.182647e+00
100;1.000000;-4.670703e+00
101;1.010000;-5.135806e+00
102;1.020000;-5.709081e+00
103;1.030000;-5.958894e+00
