frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;2.974065e-03;-1.163565e+01
1;0.010000;3.045673e-03;-1.158807e+01
2;0.020000;3.651265e-03;-1.122536e+01
3;0.030000;3.470502e-03;-1.132691e+01
4;0.040000;3.543985e-03;-1.128501e+01
5;0.050000;3.576861e-03;-1.126654e+01
6;0.060000;3.627967e-03;-1.123817e+01
7;0.070000;3.065947e-03;-1.157480e+01
8;0.080000;3.190888e-03;-1.149491e+01
9;0.090000;3.174348e-03;-1.150531e+01
10;0.100000;3.224753e-03;-1.147380e+01
11;0.110000;3.333574e-03;-1.140742e+01
12;0.120000;3.379896e-03;-1.137982e+01
13;0.130000;4.903518e-03;-1.063560e+01
14;0.140000;6.500053e-03;-1.007189e+01
15;0.150000;6.800459e-03;-9.981530e+00
16;0.160000;6.969511e-03;-9.932421e+00
17;0.170000;8.010389e-03;-9.654032e+00
18;0.180000;8.107011e-03;-9.630053e+00
19;0.190000;1.596986e-02;-8.274104e+00
20;0.200000;1.663686e-02;-8.192269e+00
21;0.210000;3.225325e-02;-6.868273e+00
22;0.220000;3.556061e-02;-6.673033e+00
23;0.230000;4.050091e-02;-6.412862e+00
24;0.240000;4.116332e-02;-6.380415e+00
25;0.250000;4.859728e-02;-6.048375e+00
26;0.260000;5.395014e-02;-5.839390e+00
27;0.270000;6.050530e-02;-5.610048e+00
28;0.280000;6.506334e-02;-5.464788e+00
29;0.290000;7.586175e-02;-5.157685e+00
30;0.300000;8.394470e-02;-4.955194e+00
31;0.310000;8.743322e-02;-4.873760e+00
32;0.320000;9.030244e-02;-4.809182e+00
33;0.330000;9.317807e-02;-4.746486e+00
34;0.340000;9.235682e-02;-4.764192e+00
35;0.350000;9.048840e-02;-4.805067e+00
36;0.360000;9.103589e-02;-4.793003e+00
37;0.370000;9.291121e-02;-4.752222e+00
38;0.380000;9.889278e-02;-4.627438e+00
39;0.390000;1.013267e-01;-4.578810e+00
40;0.400000;1.046197e-01;-4.514846e+00
41;0.410000;1.063142e-01;-4.482712e+00
42;0.420000;1.092180e-01;-4.428818e+00
43;0.430000;1.099050e-01;-4.416277e+00
44;0.440000;1.129660e-01;-4.361336e+00
45;0.450000;1.185448e-01;-4.264928e+00
46;0.460000;1.264322e-01;-4.136097e+00
47;0.470000;1.429667e-01;-3.890287e+00
48;0.480000;1.627819e-01;-3.630688e+00
49;0.490000;1.885337e-01;-3.336957e+00
50;0.500000;2.063592e-01;-3.156274e+00
51;0.510000;2.243921e-01;-2.988721e+00
52;0.520000;2.385333e-01;-2.866493e+00
53;0.530000;2.509842e-01;-2.764730e+00
54;0.540000;2.545616e-01;-2.736425e+00
55;0.550000;2.500157e-01;-2.772463e+00
56;0.560000;2.363390e-01;-2.884976e+00
57;0.570000;2.116177e-01;-3.105948e+00
58;0.580000;1.801451e-01;-3.427985e+00
59;0.590000;1.560089e-01;-3.715684e+00
60;0.600000;1.624810e-01;-3.634389e+00
61;0.610000;1.899699e-01;-3.321779e+00
62;0.620000;2.206840e-01;-3.022047e+00
63;0.630000;2.419716e-01;-2.837870e+00
64;0.640000;2.464824e-01;-2.800929e+00
65;0.650000;2.400718e-01;-2.853634e+00
66;0.660000;2.198445e-01;-3.029669e+00
67;0.670000;1.911973e-01;-3.308899e+00
68;0.680000;1.632043e-01;-3.625505e+00
69;0.690000;1.477420e-01;-3.824576e+00
70;0.700000;1.294487e-01;-4.088941e+00
71;0.710000;1.180592e-01;-4.273139e+00
72;0.720000;1.114207e-01;-4.388884e+00
73;0.730000;1.040040e-01;-4.526652e+00
74;0.740000;9.536224e-02;-4.700145e+00
75;0.750000;9.076016e-02;-4.799070e+00
76;0.760000;8.150527e-02;-5.014175e+00
77;0.770000;7.849274e-02;-5.089499e+00
78;0.780000;8.218225e-02;-4.997632e+00
79;0.790000;8.682221e-02;-4.887785e+00
80;0.800000;9.565651e-02;-4.693983e+00
81;0.810000;1.089500e-01;-4.433733e+00
82;0.820000;1.164170e-01;-4.301154e+00
83;0.830000;1.329713e-01;-4.035244e+00
84;0.840000;1.387499e-01;-3.950165e+00
85;0.850000;1.492835e-01;-3.803816e+00
86;0.860000;1.459713e-01;-3.848690e+00
87;0.870000;1.531001e-01;-3.753327e+00
88;0.880000;1.433944e-01;-3.884313e+00
89;0.890000;1.479471e-01;-3.821801e+00
90;0.900000;1.363772e-01;-3.984662e+00
91;0.910000;1.330950e-01;-4.033384e+00
92;0.920000;1.198340e-01;-4.243296e+00
93;0.930000;1.164141e-01;-4.301203e+00
94;0.940000;1.003158e-01;-4.598864e+00
95;0.950000;8.995429e-02;-4.816907e+00
96;0.960000;8.010601e-02;-5.048809e+00
97;0.970000;7.014789e-02;-5.314299e+00
98;0.980000;5.737879e-02;-5.716161e+00
99;0.990000;4.634929e-02;-6.143099e+00
100;1.000000;3.922839e-02;-6.476709e+00
101;1.010000;3.251427e-02;-6.852153e+00
102;1.020000;3.060610e-02;-6.973112e+00
103;1.030000;2.549784e-02;-7.338323e+00
104;1.040000;2.376883e-02;-7.478761e+00
105;1.050000;2.662194e-02;-7.252039e+00
106;1.060000;3.267149e-02;-6.842505e+00
107;1.070000;3.981214e-02;-6.447167e+00
