frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;1.829857e-02;-8.001864e+00
1;0.010000;2.631781e-02;-7.275018e+00
2;0.020000;3.659173e-02;-6.615866e+00
3;0.030000;4.866534e-02;-6.045577e+00
4;0.040000;6.036000e-02;-5.614857e+00
5;0.050000;6.877336e-02;-5.353878e+00
6;0.060000;7.925288e-02;-5.070223e+00
7;0.070000;8.719906e-02;-4.879123e+00
8;0.080000;9.183683e-02;-4.775484e+00
9;0.090000;9.791079e-02;-4.647397e+00
10;0.100000;1.049019e-01;-4.509459e+00
11;0.110000;1.084175e-01;-4.443532e+00
12;0.120000;1.103878e-01;-4.407512e+00
13;0.130000;1.161264e-01;-4.306152e+00
14;0.140000;1.213234e-01;-4.218591e+00
15;0.150000;1.251290e-01;-4.156821e+00
16;0.160000;1.297274e-01;-4.084641e+00
17;0.170000;1.332235e-01;-4.031454e+00
18;0.180000;1.364743e-01;-3.983239e+00
19;0.190000;1.388339e-01;-3.948954e+00
20;0.200000;1.428858e-01;-3.891419e+00
21;0.210000;1.461319e-01;-3.846491e+00
22;0.220000;1.456986e-01;-3.852431e+00
23;0.230000;1.336594e-01;-4.024921e+00
24;0.240000;1.161156e-01;-4.306337e+00
25;0.250000;9.308367e-02;-4.748513e+00
26;0.260000;6.239760e-02;-5.548457e+00
27;0.270000;2.642860e-02;-7.266617e+00
28;0.280000;5.579487e-03;-1.037732e+01
29;0.290000;4.335486e-03;-1.088184e+01
30;0.300000;4.766651e-03;-1.069222e+01
31;0.310000;4.949970e-03;-1.061675e+01
32;0.320000;4.846967e-03;-1.065880e+01
33;0.330000;4.242701e-03;-1.092511e+01
34;0.340000;2.998683e-03;-1.161916e+01
35;0.350000;2.158927e-03;-1.227629e+01
36;0.360000;1.766995e-03;-1.267695e+01
37;0.370000;1.670252e-03;-1.278956e+01
38;0.380000;1.753492e-03;-1.269229e+01
39;0.390000;1.899353e-03;-1.253248e+01
40;0.400000;1.917585e-03;-1.251338e+01
41;0.410000;1.867819e-03;-1.256597e+01
42;0.420000;1.697564e-03;-1.275712e+01
43;0.430000;1.433347e-03;-1.309549e+01
44;0.440000;1.018925e-03;-1.377801e+01
45;0.450000;7.671673e-04;-1.434561e+01
46;0.460000;5.502733e-04;-1.501019e+01
47;0.470000;3.174365e-04;-1.611047e+01
48;0.480000;3.046544e-04;-1.619267e+01
49;0.490000;3.195311e-04;-1.609731e+01
50;0.500000;3.178763e-04;-1.610770e+01
51;0.510000;8.319821e-04;-1.418340e+01
52;0.520000;4.126580e-03;-1.098061e+01
53;0.530000;2.484005e-02;-7.390596e+00
54;0.540000;4.219852e-02;-6.330740e+00
55;0.550000;6.201026e-02;-5.560911e+00
56;0.560000;7.344166e-02;-5.222528e+00
57;0.570000;8.328812e-02;-4.970899e+00
58;0.580000;9.072006e-02;-4.799953e+00
59;0.590000;8.973733e-02;-4.821737e+00
60;0.600000;7.850475e-02;-5.089192e+00
61;0.610000;6.809400e-02;-5.373732e+00
62;0.620000;5.549092e-02;-5.783072e+00
63;0.630000;3.444238e-02;-6.736935e+00
64;0.640000;1.415186e-02;-8.515819e+00
65;0.650000;5.070259e-03;-1.056873e+01
66;0.660000;1.729902e-03;-1.271938e+01
67;0.670000;1.010463e-03;-1.379469e+01
68;0.680000;2.831211e-03;-1.173410e+01
69;0.690000;3.447460e-02;-6.735065e+00
70;0.700000;5.601094e-02;-5.764417e+00
71;0.710000;8.517825e-02;-4.926018e+00
72;0.720000;1.006667e-01;-4.591880e+00
73;0.730000;1.135947e-01;-4.350237e+00
74;0.740000;1.108472e-01;-4.399205e+00
75;0.750000;1.054515e-01;-4.499008e+00
76;0.760000;8.902887e-02;-4.837589e+00
77;0.770000;7.575878e-02;-5.160402e+00
78;0.780000;5.924139e-02;-5.652270e+00
79;0.790000;5.880580e-02;-5.667029e+00
80;0.800000;5.732241e-02;-5.718127e+00
81;0.810000;5.229063e-02;-5.901876e+00
82;0.820000;4.949753e-02;-6.011665e+00
83;0.830000;5.040793e-02;-5.975214e+00
84;0.840000;5.468588e-02;-5.812300e+00
85;0.850000;5.814645e-02;-5.689581e+00
86;0.860000;6.257920e-02;-5.542645e+00
87;0.870000;6.588881e-02;-5.439573e+00
88;0.880000;6.470034e-02;-5.475978e+00
89;0.890000;5.787471e-02;-5.698950e+00
