frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;2.833960e-03;-1.173216e+01
1;0.010000;2.389129e-03;-1.207365e+01
2;0.020000;3.424103e-03;-1.135383e+01
3;0.030000;7.222559e-03;-9.861092e+00
4;0.040000;9.180759e-03;-9.381290e+00
5;0.050000;1.066684e-02;-9.081230e+00
6;0.060000;1.268152e-02;-8.735218e+00
7;0.070000;1.316134e-02;-8.660944e+00
8;0.080000;1.336194e-02;-8.630690e+00
9;0.090000;1.406224e-02;-8.528523e+00
10;0.100000;1.501960e-02;-8.396798e+00
11;0.110000;1.386861e-02;-8.556255e+00
12;0.120000;1.358069e-02;-8.598212e+00
13;0.130000;1.199516e-02;-8.846504e+00
14;0.140000;1.000605e-02;-9.209131e+00
15;0.150000;7.707331e-03;-9.731167e+00
16;0.160000;8.061461e-03;-9.641321e+00
17;0.170000;1.097476e-02;-9.024315e+00
18;0.180000;1.428381e-02;-8.497257e+00
19;0.190000;1.930786e-02;-7.894485e+00
20;0.200000;2.152645e-02;-7.676946e+00
21;0.210000;2.208119e-02;-7.626059e+00
22;0.220000;2.162131e-02;-7.668152e+00
23;0.230000;2.147589e-02;-7.681649e+00
24;0.240000;1.977549e-02;-7.846624e+00
25;0.250000;1.943208e-02;-7.881660e+00
26;0.260000;2.000516e-02;-7.823530e+00
27;0.270000;1.995954e-02;-7.828096e+00
28;0.280000;1.879785e-02;-7.948025e+00
29;0.290000;1.827006e-02;-8.004984e+00
30;0.300000;2.074348e-02;-7.751047e+00
31;0.310000;2.443095e-02;-7.423809e+00
32;0.320000;2.749853e-02;-7.187245e+00
33;0.330000;2.947567e-02;-7.048380e+00
34;0.340000;3.181211e-02;-6.895817e+00
35;0.350000;3.179839e-02;-6.896679e+00
36;0.360000;3.179057e-02;-6.897171e+00
37;0.370000;3.149341e-02;-6.915954e+00
38;0.380000;3.122094e-02;-6.933333e+00
39;0.390000;2.832281e-02;-7.128176e+00
40;0.400000;2.496115e-02;-7.380870e+00
41;0.410000;2.005496e-02;-7.818558e+00
42;0.420000;1.582247e-02;-8.292648e+00
43;0.430000;1.318541e-02;-8.657290e+00
44;0.440000;1.301966e-02;-8.682590e+00
45;0.450000;1.532855e-02;-8.356077e+00
46;0.460000;1.626455e-02;-8.237535e+00
47;0.470000;1.639887e-02;-8.221087e+00
48;0.480000;1.622907e-02;-8.241902e+00
49;0.490000;1.552932e-02;-8.330050e+00
50;0.500000;1.467466e-02;-8.443266e+00
51;0.510000;1.347481e-02;-8.613866e+00
52;0.520000;1.211334e-02;-8.826897e+00
53;0.530000;9.848254e-03;-9.240922e+00
54;0.540000;8.299575e-03;-9.583102e+00
55;0.550000;1.155073e-02;-8.922013e+00
56;0.560000;1.899768e-02;-7.926877e+00
57;0.570000;2.455470e-02;-7.413704e+00
58;0.580000;2.870317e-02;-7.101496e+00
59;0.590000;3.322461e-02;-6.808929e+00
60;0.600000;3.509523e-02;-6.699380e+00
61;0.610000;3.393130e-02;-6.766835e+00
