frameIndex;frameTime;pcm_RMSenergy;pcm_LOGenergy
0;0.000000;4.925412e-02;-6.021524e+00
1;0.010000;5.493759e-02;-5.803115e+00
2;0.020000;6.112010e-02;-5.589829e+00
3;0.030000;6.358345e-02;-5.510804e+00
4;0.040000;7.147554e-02;-5.276800e+00
5;0.050000;7.442237e-02;-5.195997e+00
6;0.060000;7.546817e-02;-5.168088e+00
7;0.070000;7.248051e-02;-5.248875e+00
8;0.080000;7.249608e-02;-5.248446e+00
9;0.090000;6.998350e-02;-5.318992e+00
10;0.100000;6.789120e-02;-5.379698e+00
11;0.110000;6.722335e-02;-5.399469e+00
12;0.120000;7.284238e-02;-5.238914e+00
13;0.130000;7.550751e-02;-5.167047e+00
14;0.140000;7.353032e-02;-5.220115e+00
15;0.150000;7.425646e-02;-5.200461e+00
16;0.160000;7.668198e-02;-5.136177e+00
17;0.170000;7.256804e-02;-5.246461e+00
18;0.180000;6.805736e-02;-5.374809e+00
19;0.190000;6.761273e-02;-5.387918e+00
20;0.200000;6.623615e-02;-5.429058e+00
21;0.210000;6.467899e-02;-5.476638e+00
22;0.220000;6.404697e-02;-5.496277e+00
23;0.230000;6.603222e-02;-5.435225e+00
24;0.240000;6.848588e-02;-5.362256e+00
25;0.250000;6.849754e-02;-5.361915e+00
26;0.260000;6.399274e-02;-5.497971e+00
27;0.270000;6.196301e-02;-5.562436e+00
28;0.280000;5.752371e-02;-5.711116e+00
29;0.290000;5.228257e-02;-5.902184e+00
30;0.300000;5.012614e-02;-5.986425e+00
31;0.310000;5.035548e-02;-5.977296e+00
32;0.320000;4.797738e-02;-6.074051e+00
33;0.330000;5.215891e-02;-5.906920e+00
34;0.340000;4.862727e-02;-6.047142e+00
35;0.350000;4.803947e-02;-6.071465e+00
36;0.360000;4.473227e-02;-6.214120e+00
37;0.370000;4.213890e-02;-6.333568e+00
38;0.380000;3.208460e-02;-6.878758e+00
39;0.390000;2.699250e-02;-7.224392e+00
40;0.400000;1.865639e-02;-7.963133e+00
41;0.410000;1.571598e-02;-8.306154e+00
42;0.420000;1.030613e-02;-9.150033e+00
43;0.430000;6.873479e-03;-9.960170e+00
44;0.440000;5.477915e-03;-1.041406e+01
45;0.450000;5.666917e-03;-1.034622e+01
46;0.460000;6.342916e-03;-1.012083e+01
47;0.470000;6.927248e-03;-9.944585e+00
48;0.480000;7.667285e-03;-9.741586e+00
49;0.490000;2.422580e-02;-7.440674e+00
50;0.500000;3.954158e-02;-6.460805e+00
51;0.510000;5.621448e-02;-5.757162e+00
52;0.520000;1.028369e-01;-4.549223e+00
53;0.530000;1.044160e-01;-4.518744e+00
54;0.540000;1.265317e-01;-4.134525e+00
55;0.550000;1.269076e-01;-4.128592e+00
56;0.560000;1.283265e-01;-4.106355e+00
57;0.570000;1.106474e-01;-4.402812e+00
58;0.580000;1.200187e-01;-4.240215e+00
59;0.590000;1.044738e-01;-4.517637e+00
60;0.600000;1.067397e-01;-4.474724e+00
61;0.610000;1.018673e-01;-4.568168e+00
62;0.620000;8.863892e-02;-4.846369e+00
63;0.630000;7.804146e-02;-5.101030e+00
64;0.640000;6.758261e-02;-5.388809e+00
65;0.650000;6.287076e-02;-5.533348e+00
66;0.660000;5.907873e-02;-5.657769e+00
67;0.670000;5.327409e-02;-5.864611e+00
68;0.680000;4.636073e-02;-6.142605e+00
69;0.690000;3.944459e-02;-6.465717e+00
70;0.700000;2.604139e-02;-7.296136e+00
71;0.710000;2.261436e-02;-7.578340e+00
72;0.720000;5.527092e-02;-5.791017e+00
73;0.730000;9.252331e-02;-4.760589e+00
74;0.740000;1.138727e-01;-4.345349e+00
75;0.750000;1.306772e-01;-4.070051e+00
76;0.760000;1.440756e-01;-3.874834e+00
77;0.770000;1.428158e-01;-3.892399e+00
78;0.780000;1.272674e-01;-4.122930e+00
79;0.790000;1.107005e-01;-4.401853e+00
80;0.800000;9.061621e-02;-4.802244e+00
81;0.810000;6.510964e-02;-5.463365e+00
82;0.820000;4.574255e-02;-6.169453e+00
83;0.830000;2.896217e-02;-7.083530e+00
84;0.840000;2.246328e-02;-7.591746e+00
85;0.850000;2.436163e-02;-7.429492e+00
86;0.860000;2.892231e-02;-7.086284e+00
87;0.870000;3.510418e-02;-6.698870e+00
88;0.880000;4.136609e-02;-6.370587e+00
89;0.890000;5.077100e-02;-5.960860e+00
